,BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second,RightFirst,Left_IA_Second_Dwell_Time_REVISED,Right_IA_Second_Dwell_Time_REVISED,Left_Gazetime_New,Right_Gazetime_New,LeftLonger,LEFT_PRESENTATION_TIME_REV,RIGHT_PRESENTATION_TIME_REV
3236,2,1029,1251,96.5,96.7,372,429,1,1,53,53,1,50,53,3,0,1,1,False,3750,904,939,False,False,21,1250,656,3350,6253,196,50,50,Right,0.848731421,1.004768313,0.7498227820000001,0.877851688,-0.269744826,-0.7974225859999999,,Fixed,"Correct, no change",3,13,1,3350.0,939.0,1188,3416,99,1250.0,3750.0
3237,2,1559,1307,89.13,84.23,524,865,1,1,50,50,2,47,50,3,0,1,3,False,1250,852,2260,False,False,21,3750,731,1160,6439,186,47,47,Right,0.121508496,0.379803331,-0.448746345,-0.244649022,-0.269744826,-0.256988125,,Fixed,"Correct, no change",3,8,0,2260.0,1160.0,2336,0,99,3750.0,1250.0
3238,2,1359,1380,85.05,86.05,462,405,1,-1,52,50,1,52,50,2,0,1,2,True,2500,724,2360,True,False,21,2500,808,2034,6537,98,50,52,Left,-0.281078957,0.03382543,-0.273814845,-0.080819728,-0.944106893,-0.46092565700000004,,Fixed,Correct to incorrect,4,11,0,2360.0,2034.0,2360,0,99,2500.0,2500.0
3239,2,1032,2055,91.8,74.52,659,996,-1,-1,50,50,1,50,52,2,1,1,1,False,750,810,2276,True,True,21,2250,699,1113,6553,16,52,52,Left,0.384966462,0.606215339,-1.382034736,-1.118705308,-0.944106893,-0.794363523,,Fixed,"Incorrect, no change",4,10,0,2276.0,1113.0,0,1312,99,2250.0,750.0
3240,2,2939,2317,76.97,78.47,894,212,1,1,50,50,1,50,47,3,0,1,1,True,1250,854,3262,True,True,21,3750,758,948,6730,177,47,47,Left,-1.078359992,-0.651346491,-1.00237571,-0.7631417309999999,-0.269744826,1.150180849,,Fixed,"Correct, no change",3,13,0,3262.0,948.0,0,1186,99,3750.0,1250.0
3241,2,1591,1301,77.27,94.25,746,720,1,1,50,50,2,47,50,3,0,1,1,False,5250,732,1604,False,False,21,1750,852,2965,6915,185,47,47,Left,-1.048757973,-0.6259069389999999,0.51433807,0.657312254,-0.269744826,-0.22435812,,Fixed,"Correct, no change",3,16,0,1604.0,2965.0,1604,3137,99,1750.0,5250.0
3242,2,1019,1415,89.58,89.83,208,199,1,1,52,52,1,52,50,2,0,1,1,True,5250,898,1829,True,True,21,1750,614,4006,7103,188,50,50,Left,0.165911524,0.417962658,0.089504426,0.259441113,-0.944106893,-0.807619462,,Fixed,"Correct, no change",1,24,0,1829.0,4006.0,0,4184,99,1750.0,5250.0
3243,2,2257,1646,61.4,79.05,217,630,-1,1,50,52,1,52,50,2,1,1,2,True,750,842,1926,False,True,21,2250,739,1253,7211,108,52,50,Left,-2.614704759,-1.971659215,-0.946628308,-0.7109323959999999,-0.944106893,0.454753863,,Fixed,Incorrect to correct,3,10,0,1926.0,1253.0,1993,0,99,2250.0,750.0
3244,2,3845,2911,77.15,73.78,236,445,1,-1,53,50,1,53,50,3,0,1,1,True,750,578,2076,True,False,21,2250,798,797,7312,101,50,53,Left,-1.060598781,-0.63608276,-1.45316073,-1.185317219,-0.269744826,2.074017871,,Fixed,Correct to incorrect,2,9,0,2076.0,797.0,2076,983,99,2250.0,750.0
3245,2,1738,1391,78.73,86.88,472,1008,1,1,53,53,2,50,53,3,0,1,1,False,1750,767,3456,False,False,21,5250,850,1921,7494,182,50,50,Right,-0.9046948159999999,-0.502101122,-0.194038391,-0.006106369,-0.269744826,-0.074464033,,Fixed,"Correct, no change",2,15,1,1921.0,3456.0,3516,0,99,5250.0,1750.0
3246,2,3314,1314,91.28,92.57,721,481,-1,-1,50,50,0,50,52,2,1,1,3,False,2250,836,816,True,True,21,750,728,1442,7501,7,52,52,Right,0.333656297,0.562120117,0.352862839,0.506085214,-0.944106893,1.532563722,,Fixed,"Incorrect, no change",4,4,1,1442.0,816.0,882,1442,99,750.0,2250.0
3247,2,1638,1437,86.27,95.75,266,1023,1,1,53,53,1,53,50,3,0,1,5,True,3500,932,1436,True,True,21,3500,743,2028,7691,190,50,50,Left,-0.160697414,0.137279606,0.658512384,0.792336397,-0.269744826,-0.17643279899999997,,Fixed,"Correct, no change",2,10,0,1436.0,2028.0,1503,2050,99,3500.0,3500.0
3248,2,1403,1193,90.98,96.8,363,1882,1,1,53,53,2,53,50,3,0,1,3,True,5250,666,1056,True,True,21,1750,753,4092,7884,193,50,50,Right,0.304054278,0.536680565,0.759434403,0.886853297,-0.269744826,-0.4160594,,Fixed,"Correct, no change",2,5,1,4092.0,1056.0,1123,4092,99,1750.0,5250.0
3249,2,1254,1249,96.85,99.15,610,1732,-1,-1,48,48,0,48,50,2,1,1,1,False,5250,936,1038,True,True,21,1750,668,4619,7885,1,50,50,Right,0.883267109,1.03444779,0.985307495,1.098391122,-0.944106893,-0.567992862,,Fixed,"Incorrect, no change",1,20,1,4619.0,1038.0,1332,0,99,1750.0,5250.0
3250,2,2642,2776,94.8,93.08,367,412,-1,-1,47,47,0,47,50,3,1,1,1,False,1500,872,1144,True,True,21,1500,727,456,7890,5,50,50,Left,0.680986649,0.860610854,0.401882105,0.551993423,-0.269744826,0.847333613,,Fixed,"Incorrect, no change",6,1,0,1144.0,456.0,1211,456,99,1500.0,1500.0
3251,2,1912,1511,60.9,52.22,598,575,-1,1,46,50,0,46,50,4,1,1,2,False,750,744,1740,True,False,21,2250,848,864,7985,95,50,46,Right,-2.6640414569999997,-2.014058467,-3.525426199,-3.126064235,0.40461724,0.10296162,,Fixed,Incorrect to correct,2,2,1,864.0,1740.0,1966,931,99,2250.0,750.0
3252,2,1562,1110,92.78,96.2,602,1056,1,1,55,55,1,55,50,5,0,1,1,True,3750,761,1443,True,True,21,1250,866,1788,8179,194,50,50,Left,0.48166639,0.6893178740000001,0.701764678,0.83284364,1.078979306,-0.253929062,,Fixed,"Correct, no change",3,7,0,1443.0,1788.0,0,1788,99,1250.0,3750.0
3253,2,1617,2816,88.23,68.8,352,689,1,-1,55,50,2,50,55,5,0,0,1,False,750,753,1672,False,True,21,2250,658,964,8288,109,50,55,Right,0.032702441,0.303484676,-1.9318194519999998,-1.633597374,1.078979306,-0.19784624,,Fixed,Correct to incorrect,4,9,1,964.0,1672.0,1867,0,99,2250.0,750.0
3254,2,3094,1412,88.7,92.12,356,354,1,1,50,50,1,46,50,4,0,1,2,False,2500,725,1934,False,False,21,2500,956,2332,8478,190,46,46,Left,0.079078936,0.343339974,0.309610545,0.46557797100000003,0.40461724,1.308232437,,Fixed,"Correct, no change",1,16,0,1934.0,2332.0,1934,0,99,2500.0,2500.0
3255,2,1296,966,93.57,99.05,496,580,1,1,54,54,2,50,54,4,0,1,1,False,1250,752,1118,False,False,21,3750,597,644,8673,195,50,50,Right,0.559618372,0.7563086929999999,0.975695874,1.0893895120000001,0.40461724,-0.52516598,,Fixed,"Correct, no change",5,6,1,644.0,1118.0,1118,644,99,3750.0,1250.0
3256,3,2987,1875,84.98,85.82,7983,517,-1,-1,47,47,0,50,47,3,1,3,2,True,3500,844,2614,False,False,21,3500,562,2545,8687,14,50,50,Left,-0.287986095,0.027889535,-0.295921573,-0.10152343,-0.269744826,1.199125857,,Fixed,"Incorrect, no change",3,14,0,2614.0,2545.0,2614,0,99,3500.0,3500.0
3257,3,1339,1347,97.92,95.48,1619,204,-1,-1,46,46,0,46,50,4,1,1,1,False,2500,748,2212,True,True,21,2500,772,1934,8690,3,50,50,Left,0.9888476420000001,1.12518219,0.6325610070000001,0.7680320509999999,0.40461724,-0.48131941,,Fixed,"Incorrect, no change",3,14,0,2212.0,1934.0,2279,2174,99,2500.0,2500.0
3258,3,1127,1220,97.97,98.38,345,13334,1,1,50,50,1,50,45,5,0,1,1,True,5250,731,1194,True,True,21,1750,870,4612,8887,197,45,45,Right,0.9937813120000001,1.129422116,0.9112980140000001,1.029078728,1.078979306,-0.697493195,,Fixed,"Correct, no change",3,19,1,4612.0,1194.0,1451,4612,99,1750.0,5250.0
3259,3,1813,1362,89.95,98.77,568,1224,-1,-1,45,45,1,45,50,5,1,1,2,False,2250,908,1363,True,True,21,750,721,2048,8892,5,50,50,Right,0.20242068100000002,0.449338105,0.948783335,1.064185005,1.078979306,0.002012541,,Fixed,"Incorrect, no change",3,6,1,2048.0,1363.0,0,2048,99,750.0,2250.0
3260,3,1183,2192,92.35,97.05,484,2766,1,1,50,50,1,50,44,6,0,1,2,True,1250,736,2221,True,True,21,3750,822,910,9086,194,44,44,Right,0.43923683,0.6528545170000001,0.783463455,0.9093573209999999,1.753341372,-0.640390686,,Fixed,"Correct, no change",3,5,1,910.0,2221.0,0,910,99,3750.0,1250.0
3261,3,1509,1419,98.78,97.83,599,4409,1,1,50,50,2,50,44,6,0,1,1,True,3750,700,1212,True,True,21,1250,1038,1988,9283,197,44,44,Left,1.073706762,1.198108905,0.858434099,0.9795698759999999,1.753341372,-0.30797250800000003,,Fixed,"Correct, no change",3,9,0,1212.0,1988.0,1279,2178,99,1250.0,3750.0
3262,3,2237,1524,82.77,96.55,1276,446,1,1,55,55,1,55,50,5,0,0,1,True,3750,679,985,True,True,21,1250,830,3200,9472,189,50,50,Right,-0.506054299,-0.159515161,0.7354053509999999,0.8643492740000001,1.078979306,0.43436011,,Fixed,"Correct, no change",2,9,1,3200.0,985.0,0,3200,99,1250.0,3750.0
3263,3,1823,1540,86.68,92.0,352,358,1,1,55,55,2,55,50,5,0,1,1,True,1750,761,4520,True,True,21,5250,896,1276,9661,189,50,50,Left,-0.120241322,0.172046993,0.298076599,0.45477604,1.078979306,0.012209418,,Fixed,"Correct, no change",2,18,0,4520.0,1276.0,4587,1384,99,5250.0,1750.0
3264,3,3292,1326,82.73,94.8,225,243,1,1,50,50,1,50,46,4,0,1,2,True,3750,952,1011,True,True,21,1250,778,3264,9849,188,46,46,Right,-0.510001234,-0.162907102,0.567201985,0.706821107,0.40461724,1.510130594,,Fixed,"Correct, no change",0,14,1,3264.0,1011.0,0,3264,99,1250.0,3750.0
3265,3,4061,3118,87.52,92.23,1229,396,-1,-1,46,46,1,46,50,4,1,1,1,False,2250,321,776,True,True,21,750,908,1990,9858,9,50,50,Right,-0.03735567,0.24327773800000002,0.320183328,0.475479741,0.40461724,2.294270406,,Fixed,"Incorrect, no change",3,7,1,1990.0,776.0,843,1894,99,750.0,2250.0
3266,3,4201,1699,86.73,89.63,470,226,1,1,55,55,1,55,50,5,0,1,3,True,750,347,1128,True,True,21,2250,862,1092,10045,187,50,50,Left,-0.11530765300000001,0.176286919,0.07028118400000001,0.24143789300000001,1.078979306,2.437026678,,Fixed,"Correct, no change",2,4,0,1128.0,1092.0,1195,1310,99,2250.0,750.0
3267,3,3173,2455,91.17,90.52,843,578,1,1,50,50,2,50,45,5,0,1,1,True,750,874,1352,True,True,21,2250,686,498,10235,190,45,45,Right,0.322802223,0.552792281,0.15582461,0.321552218,1.078979306,1.388787762,,Fixed,"Correct, no change",4,12,1,498.0,1352.0,1563,498,99,2250.0,750.0
3268,3,2035,1153,71.48,97.93,718,464,1,1,50,50,1,46,50,4,0,1,2,False,1250,544,3220,False,False,21,3750,394,955,10418,183,46,46,Left,-1.6200769330000002,-1.1168902840000001,0.868045719,0.988571485,0.40461724,0.22838320199999998,,Fixed,"Correct, no change",2,11,0,3220.0,955.0,3220,0,99,3750.0,1250.0
3269,3,1371,1676,97.68,87.45,490,757,1,1,50,50,2,50,46,4,0,1,4,True,3500,552,2848,True,True,21,3500,954,1592,10609,191,46,46,Left,0.965166027,1.104830549,-0.139252152,0.045202805,0.40461724,-0.448689405,,Fixed,"Correct, no change",2,16,1,1592.0,2848.0,2915,0,99,3500.0,3500.0
3270,3,1398,1051,88.57,98.62,486,673,1,1,50,50,1,47,50,3,0,1,2,False,2250,561,1280,False,False,21,750,924,1861,10802,193,47,47,Right,0.066251395,0.332316168,0.9343659040000001,1.050682591,-0.269744826,-0.42115783799999995,,Fixed,"Correct, no change",1,3,1,1861.0,1280.0,1280,0,99,750.0,2250.0
3271,3,1871,1278,96.98,96.1,2208,411,-1,-1,50,50,1,53,50,3,1,1,7,True,3500,882,2810,False,False,21,3500,593,2070,10804,2,53,53,Right,0.896094651,1.045471595,0.6921530570000001,0.823842031,-0.269744826,0.061154426,,Fixed,"Incorrect, no change",3,9,1,2070.0,2810.0,2874,2137,99,3500.0,3500.0
3272,3,1088,2453,98.5,97.9,677,2392,1,1,50,50,1,50,46,4,0,1,1,True,1250,612,1030,True,True,21,3750,946,876,11001,197,46,46,Right,1.046078212,1.174365323,0.865162233,0.985871002,0.40461724,-0.7372610140000001,,Fixed,"Correct, no change",1,3,1,876.0,1030.0,1293,876,99,3750.0,1250.0
3273,3,2470,1550,82.45,83.53,346,780,-1,-1,46,46,1,50,46,4,1,1,2,True,1500,910,1693,False,False,21,1500,568,1452,11017,16,50,50,Right,-0.537629785,-0.186650683,-0.516027692,-0.307660288,0.40461724,0.671947335,,Fixed,"Incorrect, no change",2,9,1,1452.0,1693.0,0,1519,99,1500.0,1500.0
3274,3,1386,1461,91.1,82.88,662,289,1,1,55,55,1,50,55,5,0,1,1,False,5250,914,1137,False,False,21,1750,492,3012,11203,186,50,50,Right,0.315895085,0.546856386,-0.578503228,-0.36617075,1.078979306,-0.43339409,,Fixed,"Correct, no change",1,14,1,3012.0,1137.0,1338,3079,99,1750.0,5250.0
3275,3,1193,1464,94.33,93.17,226,3412,1,1,50,50,2,45,50,5,0,1,1,False,3500,840,1856,False,False,21,3500,670,2762,11396,193,45,45,Right,0.634610153,0.820755557,0.410532564,0.560094871,1.078979306,-0.630193809,,Fixed,"Correct, no change",4,18,1,2762.0,1856.0,2046,2828,99,3500.0,3500.0
3276,3,1349,1355,85.18,91.53,353,478,-1,-1,50,50,0,50,54,4,1,1,1,False,1750,898,756,True,True,21,5250,569,1524,11407,11,54,54,Right,-0.268251416,0.044849235999999994,0.252901981,0.412468475,0.40461724,-0.471122534,,Fixed,"Incorrect, no change",3,2,1,1524.0,756.0,822,1524,99,5250.0,1750.0
3277,4,1934,1186,98.87,97.22,477,541,1,1,50,50,1,45,50,5,0,1,1,False,1500,755,1026,False,False,21,1500,846,1144,11604,197,45,45,Right,1.082587368,1.20574077,0.799803211,0.924660057,1.078979306,0.125394749,,Fixed,"Correct, no change",3,9,1,1144.0,1026.0,1026,0,99,1500.0,1500.0
3278,4,1619,1242,95.75,94.42,537,213,1,1,55,55,2,55,50,5,0,1,1,True,1750,732,3870,True,True,21,5250,858,1538,11798,194,50,50,Right,0.7747263740000001,0.9411694340000001,0.530677825,0.67261499,1.078979306,-0.195806865,,Fixed,"Correct, no change",3,15,1,1538.0,3870.0,4092,1538,99,5250.0,1750.0
3279,4,1849,1043,88.9,97.18,376,450,1,1,50,50,1,46,50,4,0,1,1,False,750,756,2278,False,False,21,2250,940,811,11990,192,46,46,Right,0.09881361599999999,0.360299675,0.795958563,0.921059414,0.40461724,0.038721297,,Fixed,"Correct, no change",1,3,1,811.0,2278.0,2278,601,99,2250.0,750.0
3280,4,1300,1987,94.97,91.45,420,315,1,1,54,54,2,54,50,4,0,1,1,True,2250,868,592,True,True,21,750,638,1522,12182,192,50,50,Left,0.697761126,0.8750266,0.245212684,0.40526718700000003,0.40461724,-0.5210872289999999,,Fixed,"Correct, no change",3,5,0,592.0,1522.0,659,1694,99,750.0,2250.0
3281,4,1557,1353,92.47,89.47,471,284,-1,-1,47,47,0,47,50,3,1,1,1,False,1750,787,3424,True,True,21,5250,926,1508,12190,8,50,50,Right,0.45107763700000003,0.663030338,0.05490259,0.227035318,-0.269744826,-0.2590275,,Fixed,"Incorrect, no change",1,18,1,1508.0,3424.0,3424,1508,99,5250.0,1750.0
3282,4,935,1368,90.17,91.7,221,706,1,1,50,50,1,46,50,4,0,1,2,False,1500,686,572,False,False,21,1500,864,1002,12380,190,46,46,Left,0.224128828,0.46799377600000003,0.269241737,0.42777121100000004,0.40461724,-0.8932732259999999,,Fixed,"Correct, no change",2,1,0,572.0,1002.0,572,1211,99,1500.0,1500.0
3283,4,1378,1249,96.37,81.62,1345,222,-1,-1,46,46,1,50,46,4,1,1,1,True,2250,549,1002,False,False,21,750,908,2212,12390,10,50,50,Right,0.8359038790000001,0.993744507,-0.6996096509999999,-0.479591031,0.40461724,-0.44155159200000005,,Fixed,"Incorrect, no change",2,9,1,2212.0,1002.0,1200,2278,99,750.0,2250.0
3284,4,1101,1208,96.92,94.55,225,814,1,1,50,50,1,45,50,5,0,1,6,False,3500,722,1664,False,False,21,3500,1014,2972,12585,195,45,45,Right,0.890174247,1.040383685,0.543172933,0.6843170829999999,1.078979306,-0.724005074,,Fixed,"Correct, no change",3,10,0,1664.0,2972.0,1664,0,99,3500.0,3500.0
3285,4,985,1306,94.0,98.33,1378,221,1,1,55,55,2,55,50,5,0,1,2,True,3500,550,1324,True,True,21,3500,874,1984,12781,196,50,50,Right,0.6020479320000001,0.79277205,0.906492203,1.024577923,1.078979306,-0.842288843,,Fixed,"Correct, no change",2,5,1,1984.0,1324.0,1391,1984,99,3500.0,3500.0
3286,4,1173,1448,96.25,95.32,726,276,1,1,54,54,1,50,54,4,0,1,3,False,3500,676,1614,False,False,21,3500,848,3005,12976,195,50,50,Right,0.8240630720000001,0.983568687,0.617182414,0.753629476,0.40461724,-0.650587562,,Fixed,"Correct, no change",3,10,1,3005.0,1614.0,1790,0,99,3500.0,3500.0
3287,4,1812,1330,94.07,88.52,455,352,1,1,54,54,2,54,50,4,0,1,2,True,3500,688,2972,True,True,21,3500,958,2305,13167,191,50,50,Left,0.60895507,0.798707946,-0.036407808,0.14152002800000002,0.40461724,0.000992854,,Fixed,"Correct, no change",2,16,0,2972.0,2305.0,3039,0,99,3500.0,3500.0
3288,4,1451,1979,86.43,89.37,217,500,-1,1,47,50,0,47,50,3,1,1,2,False,3750,720,1330,True,False,21,1250,856,2546,13267,100,50,47,Left,-0.144909671,0.15084736699999998,0.045290969,0.218033709,-0.269744826,-0.367114392,,Fixed,Incorrect to correct,4,12,0,1330.0,2546.0,1330,0,99,1250.0,3750.0
3289,4,1285,1025,87.72,87.72,542,297,1,1,50,50,1,46,50,4,0,1,3,False,1750,882,3024,False,False,21,5250,530,1594,13453,186,46,46,Right,-0.017620991000000003,0.26023743899999996,-0.11330077599999999,0.069507151,0.40461724,-0.536382544,,Fixed,"Correct, no change",4,14,1,1594.0,3024.0,0,1661,99,5250.0,1750.0
3290,4,1374,1582,88.48,96.73,290,516,1,1,50,50,2,50,46,4,0,1,2,True,2250,552,1091,True,True,21,750,902,1956,13645,192,46,46,Right,0.057370789000000005,0.324684302,0.752706268,0.8805521709999999,0.40461724,-0.445630342,,Fixed,"Correct, no change",3,10,0,1091.0,1956.0,0,1956,99,750.0,2250.0
3291,4,1287,1574,94.77,96.43,732,243,1,1,53,53,1,53,50,3,0,1,1,True,1500,878,1486,True,True,21,1500,636,1348,13840,195,50,50,Right,0.678026447,0.8580668990000001,0.723871406,0.853547342,-0.269744826,-0.534343169,,Fixed,"Correct, no change",4,8,1,1348.0,1486.0,1785,1228,99,1500.0,1500.0
3292,4,2435,1210,92.5,93.07,471,442,-1,-1,50,50,1,53,50,3,1,2,2,True,3750,904,1108,False,False,21,1250,879,2271,13846,6,53,53,Left,0.454037839,0.6655742929999999,0.400920943,0.5510932620000001,-0.269744826,0.636258267,,Fixed,"Incorrect, no change",3,8,0,1108.0,2271.0,1108,0,99,1250.0,3750.0
3293,4,1647,1068,85.3,90.28,587,590,-1,-1,50,50,0,54,50,4,1,1,1,True,1250,874,2928,False,False,21,3750,721,632,13857,11,54,54,Left,-0.256410608,0.055025055999999996,0.13275672,0.299948355,0.40461724,-0.16725561,,Fixed,"Incorrect, no change",3,9,0,2928.0,632.0,2928,841,99,3750.0,1250.0
3294,4,1140,938,87.78,89.88,572,274,-1,-1,50,50,0,50,55,5,1,1,2,False,3750,882,649,True,True,21,1250,557,3194,13868,11,55,55,Right,-0.011700587,0.265325349,0.09431023599999999,0.26394191699999997,1.078979306,-0.684237255,,Fixed,"Incorrect, no change",3,12,1,3194.0,649.0,988,3194,99,1250.0,3750.0
3295,4,1423,1374,88.28,87.95,266,438,-1,-1,44,44,0,50,44,6,1,1,2,True,1250,753,3538,False,False,21,3750,870,711,13879,11,50,50,Left,0.03763611,0.30772460100000004,-0.09119404699999999,0.09021085300000001,1.753341372,-0.395665647,,Fixed,"Incorrect, no change",2,11,0,3538.0,711.0,3538,0,99,3750.0,1250.0
3296,4,1372,1987,94.87,95.42,509,556,1,1,57,57,1,50,57,7,0,1,1,False,2250,862,1021,False,False,21,750,730,1742,14073,194,50,50,Right,0.687893786,0.86654675,0.626794035,0.762631086,2.427703438,-0.447669718,,Fixed,"Correct, no change",4,8,1,1742.0,1021.0,1212,0,99,750.0,2250.0
3297,4,1448,1524,92.88,94.38,274,446,1,1,50,50,2,50,43,7,0,1,2,True,2500,546,1136,True,True,21,2500,918,2150,14266,193,43,43,Right,0.491533729,0.697797725,0.526833177,0.6690143470000001,2.427703438,-0.370173455,,Fixed,"Correct, no change",1,4,0,1136.0,2150.0,1202,2106,99,2500.0,2500.0
3298,5,2469,1137,88.8,96.58,484,2342,1,1,56,56,1,56,50,6,0,1,1,True,3750,772,500,True,True,21,1250,896,3466,14458,192,50,50,Right,0.08894627599999999,0.351819824,0.738288837,0.8670497559999999,1.753341372,0.6709276479999999,,Fixed,"Correct, no change",1,16,1,3466.0,500.0,749,0,99,1250.0,3750.0
3299,5,1202,1461,90.23,97.38,487,987,1,1,56,56,2,50,56,6,0,1,1,False,2500,940,2538,False,False,21,2500,729,1785,14651,193,50,50,Left,0.23004923100000002,0.473081686,0.8151818040000001,0.9390626329999999,1.753341372,-0.62101662,,Fixed,"Correct, no change",3,13,0,2538.0,1785.0,2538,2073,99,2500.0,2500.0
3300,5,1912,1502,86.37,91.32,627,577,1,1,50,50,1,50,45,5,0,1,2,True,1250,840,2848,True,True,21,3750,609,1130,14839,188,45,45,Right,-0.150830075,0.14575945699999998,0.23271757699999998,0.393565095,1.078979306,0.10296162,,Fixed,"Correct, no change",3,13,1,1130.0,2848.0,3007,1130,99,3750.0,1250.0
3301,5,1236,1214,97.22,95.8,2119,398,1,1,50,50,2,50,45,5,0,1,4,True,2250,542,1506,True,True,21,750,842,1676,15034,195,45,45,Right,0.919776266,1.065823237,0.663318194,0.7968372020000001,1.078979306,-0.58634724,,Fixed,"Correct, no change",3,8,1,1676.0,1506.0,0,1676,99,750.0,2250.0
3302,5,1418,1423,96.13,94.63,1108,203,1,1,50,50,1,50,46,4,0,1,1,True,3500,693,2428,True,True,21,3500,952,3216,15229,195,46,46,Right,0.812222265,0.973392866,0.550862229,0.69151837,0.40461724,-0.400764085,,Fixed,"Correct, no change",2,19,1,3216.0,2428.0,2773,3216,99,3500.0,3500.0
3303,5,1749,1108,90.8,90.23,625,219,1,1,54,54,2,54,50,4,0,1,2,True,1750,844,4602,True,True,21,5250,586,1459,15419,190,50,50,Left,0.286293067,0.5214168339999999,0.127950909,0.29544755100000003,0.40461724,-0.063247469,,Fixed,"Correct, no change",3,16,0,4602.0,1459.0,4669,0,99,5250.0,1750.0
3304,5,1317,1937,92.8,90.57,458,240,1,1,53,53,1,50,53,3,0,1,2,False,5250,741,1670,False,False,21,1750,904,3153,15610,191,50,50,Left,0.483639858,0.6910138440000001,0.16063042,0.326053023,-0.269744826,-0.5037525389999999,,Fixed,"Correct, no change",2,7,0,1670.0,3153.0,1670,0,99,1750.0,5250.0
3305,5,3178,4748,58.82,87.43,225,269,1,1,50,50,2,50,47,3,0,1,1,True,1250,882,3766,True,True,21,3750,685,689,15782,172,47,47,Left,-2.8692821189999997,-2.1904393580000003,-0.141174476,0.043402484000000005,-0.269744826,1.3938861999999999,,Fixed,"Correct, no change",4,12,0,3766.0,689.0,0,1144,99,3750.0,1250.0
3306,5,1949,1724,78.73,87.38,717,618,-1,-1,50,50,0,52,50,2,1,1,2,True,3750,696,1080,False,False,21,1250,858,2453,15798,16,52,52,Left,-0.9046948159999999,-0.502101122,-0.145980287,0.038901679,-0.944106893,0.140690063,,Fixed,"Incorrect, no change",3,13,0,1080.0,2453.0,1080,0,99,1250.0,3750.0
3307,5,1164,1172,90.82,87.13,155,228,1,1,50,50,1,47,50,3,0,1,3,False,5250,924,1354,False,False,21,1750,707,3301,15986,188,47,47,Left,0.288266535,0.5231128039999999,-0.17000933899999998,0.016397655,-0.269744826,-0.659764751,,Fixed,"Correct, no change",3,11,0,1354.0,3301.0,1354,3490,99,1750.0,5250.0
3308,5,1501,1418,90.58,89.65,573,370,-1,-1,50,50,1,50,53,3,1,1,2,False,2500,804,940,True,True,21,2500,730,1832,15995,9,53,53,Left,0.26458492,0.502761163,0.072203508,0.243238215,-0.269744826,-0.316130009,,Fixed,"Incorrect, no change",2,3,0,940.0,1832.0,1007,1734,99,2500.0,2500.0
3309,5,952,874,94.78,97.2,488,674,1,1,50,50,1,46,50,4,0,1,2,False,2250,668,726,False,False,21,750,896,1548,16190,195,46,46,Left,0.679013181,0.858914884,0.797880887,0.9228597359999999,0.40461724,-0.8759385359999999,,Fixed,"Correct, no change",2,4,0,726.0,1548.0,726,0,99,750.0,2250.0
3310,5,1574,1479,86.08,88.85,307,478,-1,-1,46,46,1,46,50,4,1,1,2,False,5250,735,1390,True,True,21,1750,916,4552,16201,11,50,50,Right,-0.17944536,0.12116789,-0.004689459,0.17122533899999998,0.40461724,-0.24169281,,Fixed,"Incorrect, no change",2,20,1,4552.0,1390.0,0,4380,99,1750.0,5250.0
3311,5,2022,3644,78.6,82.05,561,323,1,1,50,50,1,50,45,5,0,1,1,True,5250,522,1276,True,True,21,1750,872,4484,16381,180,45,45,Right,-0.9175223570000001,-0.513124928,-0.658279681,-0.44088411,1.078979306,0.215127263,,Fixed,"Correct, no change",3,17,1,4484.0,1276.0,1537,4484,99,1750.0,5250.0
3312,5,2059,1503,94.12,92.6,412,443,1,1,50,50,2,45,50,5,0,1,2,False,1500,728,1292,False,False,21,1500,970,1507,16574,193,45,45,Left,0.61388874,0.802947871,0.355746325,0.508785697,1.078979306,0.252855706,,Fixed,"Correct, no change",2,7,0,1292.0,1507.0,1292,0,99,1500.0,1500.0
3313,5,1497,1847,76.07,79.1,431,312,-1,-1,46,46,0,46,50,4,1,1,1,False,1500,799,1352,True,True,21,1500,872,1690,16595,21,50,50,Left,-1.167166048,-0.727665145,-0.941822498,-0.706431591,0.40461724,-0.32020876,,Fixed,"Incorrect, no change",2,6,0,1352.0,1690.0,1419,1876,99,1500.0,1500.0
3314,5,1284,1436,92.07,95.1,1253,388,1,1,55,55,1,55,50,5,0,1,1,True,750,697,2054,True,True,21,2250,914,642,16788,193,50,50,Left,0.41160827899999997,0.629110936,0.596036848,0.733825935,1.078979306,-0.537402232,,Fixed,"Correct, no change",3,8,0,2054.0,642.0,2120,642,99,2250.0,750.0
