participant,Trial,Block,RT1,RT2,Conf1,Conf2,Correct1,Correct2,Conf1_RT,Conf2_RT,DotNumberLeft,DotNumberRight,DotDifference,Switch,Left_Presentation_Time,Right_Presentation_Time,LeftTime,RightTime,NonAbsDiff,Response1,Response2,ZConf1,ZConf2,Zdifficult,ZNonAbsDiff,SamplingLength,Session,Type,ZSwitch,DeltaSampling,ZDeltaSampling,ChosenTime,UnchosenTime,Chosen_Presentation_Time,Unchosen_Presentation_Time,ConfChange,Left_IA_First_Dwell_Time,Right_IA_First_Dwell_Time,LeftTime_First,RightTime_First,Internal_Saccades
24,122,4,1.848,1.34,0.93,0.5595,1,1,0.697,0.523,53,50,3,6,,,3.285,1.98,3,left,left,1.196094145,-0.63691504,-0.690766561,0.740944948,7,Free,"Correct, no change",1.54273886,1.305,0.747723798,3.285,1.98,,,-0.3705,502,1072,0.502,1.072,7
24,124,4,1.656,1.37,0.8655,0.8767,1,1,0.731,0.558,50,52,2,2,,,0.4,3.339,-2,right,right,0.985594022,0.633084966,-1.265898191,-0.486387174,5,Free,"Correct, no change",-0.394654127,-2.939,-1.384646821,3.339,0.4,,,0.0112,954,512,0.954,0.512,3
24,125,4,1.149,1.045,0.751,0.9147,1,1,0.509,0.495,50,49,1,5,,,4.202,1.762,1,left,left,0.611915509,0.785228724,-1.841029821,0.250012099,7,Free,"Correct, no change",1.058390614,2.44,1.317997279,4.202,1.762,,,0.1637,820,734,0.82,0.734,12
24,127,5,1.071,1.626,0.65,0.668,1,1,0.661,0.426,50,48,2,7,,,3.051,1.716,2,left,left,0.282295161,-0.202504571,-1.265898191,0.495478523,7,Free,"Correct, no change",2.027087107,1.335,0.762797106,3.051,1.716,,,0.018,750,898,0.75,0.898,11
24,128,5,2.536,2.146,0.5093,0.4612,1,0,0.619,1.064,52,50,2,1,,,2.875,1.592,2,left,right,-0.176888828,-1.030486921,-1.265898191,0.495478523,7,Free,Correct to incorrect,-0.879002374,1.283,0.736670039,2.875,1.592,,,-0.0481,790,817,0.79,0.817,4
24,129,5,1.209,1.033,0.6632,0.9688,1,1,0.496,0.436,50,51,1,5,,,1.134,2.76,-1,right,right,0.325374256,1.001833391,-1.841029821,-0.24092075,5,Free,"Correct, no change",1.058390614,-1.626,-0.72493838,2.76,1.134,,,0.3056,974,830,0.974,0.83,6
24,130,5,2.016,1.875,0.0667,0.9917,1,1,1.36,0.828,50,51,1,4,,,1.162,2.336,-1,right,right,-1.621343937,1.093520025,-1.841029821,-0.24092075,5,Free,"Correct, no change",0.574042367,-1.174,-0.497833875,2.336,1.162,,,0.925,765,920,0.765,0.92,12
24,131,5,1.886,1.512,0.79,0.2228,0,0,0.584,1.956,50,50,0,7,,,2.04,2.924,0,left,right,0.739194653,-1.984988816,-2.416161451,0.004545675,7,Free,"Incorrect, no change",2.027087107,-0.884,-0.352125232,2.04,2.924,,,-0.5672,625,988,0.625,0.988,7
24,132,5,1.439,1.649,0.5437,0.5028,1,1,1.09,1.263,51,50,1,5,,,2.949,2.178,1,left,left,-0.064622096,-0.863929543,-1.841029821,0.250012099,7,Free,"Correct, no change",1.058390614,0.771,0.479418918,2.949,2.178,,,-0.0409,652,820,0.652,0.82,9
24,133,5,1.334,1.099,0.9475,0.4122,1,1,0.379,0.414,49,50,1,8,,,2.492,3.753,-1,right,right,1.253206582,-1.226672293,-1.841029821,-0.24092075,7,Free,"Correct, no change",2.511435354,-1.261,-0.541546468,3.753,2.492,,,-0.5353,640,880,0.64,0.88,11
24,135,5,1.648,1.294,0.9417,0.9413,1,0,0.817,0.489,50,49,1,5,,,2.514,1.693,1,left,right,1.234277889,0.891729355,-1.841029821,0.250012099,5,Free,Correct to incorrect,1.058390614,0.821,0.504541098,2.514,1.693,,,-0.0004,792,564,0.792,0.564,12
24,136,5,1.261,2.178,0.133,0.3375,0,0,0.476,0.447,49,50,1,4,,,3.145,1.386,-1,left,left,-1.404969392,-1.525754893,-1.841029821,-0.24092075,5,Free,"Incorrect, no change",0.574042367,1.759,0.97583319,3.145,1.386,,,0.2045,745,888,0.745,0.888,10
24,138,5,2.922,1.521,0.0388,0.1937,1,1,0.466,0.533,52,50,2,5,,,2.327,2.1,2,left,left,-1.712397478,-2.101498905,-1.265898191,0.495478523,5,Free,"Correct, no change",1.058390614,0.227,0.206089602,2.327,2.1,,,0.1549,850,777,0.85,0.777,8
24,139,5,2.543,2.373,0.042,0.2775,1,0,0.422,0.499,51,50,1,7,,,2.327,3.864,1,left,right,-1.701954061,-1.76598188,-1.841029821,0.250012099,7,Free,Correct to incorrect,2.027087107,-1.537,-0.6802209,2.327,3.864,,,0.2355,938,768,0.938,0.768,13
24,141,5,2.667,3.934,0.0798,0.5897,0,0,0.603,0.607,50,52,2,13,,,2.034,2.006,-2,left,left,-1.578591199,-0.51600079,-1.265898191,-0.486387174,5,Free,"Incorrect, no change",4.933176588,0.028,0.106103327,2.034,2.006,,,0.5099,760,866,0.76,0.866,3
24,146,5,3.196,1.384,0.1203,0.8242,0,1,0.659,0.883,45,50,5,8,,,2.44,2.689,-5,left,right,-1.446416703,0.422886352,0.459496699,-1.222786447,7,Free,Incorrect to correct,2.511435354,-0.249,-0.033073549,2.44,2.689,,,0.7039,852,653,0.852,0.653,8
24,147,6,2.459,1.294,0.9808,0.9715,1,1,0.981,0.734,56,50,6,2,,,3.972,0.518,6,left,left,1.36188339,1.012643606,1.034628329,1.477344221,5,Free,"Correct, no change",-0.394654127,3.454,1.827475085,3.972,0.518,,,-0.0093,886,686,0.886,0.686,9
24,148,6,0.899,0.778,0.9485,0.9362,1,1,0.492,0.245,50,44,6,4,,,3.07,0.75,6,left,left,1.25647015,0.871310061,1.034628329,1.477344221,5,Free,"Correct, no change",0.574042367,2.32,1.257704047,3.07,0.75,,,-0.0123,878,622,0.878,0.622,4
24,152,6,1.489,1.529,0.8608,0.9015,1,1,0.812,0.594,50,56,6,4,,,0.658,3.591,-6,right,right,0.970255254,0.732378787,1.034628329,-1.468252872,5,Free,"Correct, no change",0.574042367,-2.933,-1.381632159,3.591,0.658,,,0.0407,1032,568,1.032,0.568,6
24,153,6,1.107,2.739,0.9078,0.0685,1,1,0.706,0.982,50,45,5,4,,,2.85,3.33,5,left,left,1.12364294,-2.602772552,0.459496699,1.231877796,7,Free,"Correct, no change",0.574042367,-0.48,-0.14913802,2.85,3.33,,,-0.8393,676,938,0.676,0.938,13
24,154,6,0.856,0.747,0.7858,0.9422,1,1,0.645,0.455,55,50,5,8,,,3.334,1.556,5,left,left,0.725487669,0.89533276,0.459496699,1.231877796,7,Free,"Correct, no change",2.511435354,1.778,0.985379619,3.334,1.556,,,0.1564,804,718,0.804,0.718,6
24,155,6,1.526,0.795,0.0863,0.5452,0,1,3.197,0.2,46,50,4,6,,,1.682,4.054,-4,left,right,-1.557378008,-0.694169138,-0.115634931,-0.977320023,7,Free,Incorrect to correct,1.54273886,-2.372,-1.099761302,1.682,4.054,,,0.4589,754,884,0.754,0.884,9
24,156,6,0.749,1.475,0.6635,0.757,1,1,0.744,0.734,55,50,5,6,,,1.827,2.336,5,left,left,0.326353327,0.153832126,0.459496699,1.231877796,5,Free,"Correct, no change",1.54273886,-0.509,-0.163708884,1.827,2.336,,,0.0935,456,954,0.456,0.954,6
24,160,6,1.192,0.712,0.844,0.8938,0,0,0.579,0.549,50,53,3,10,,,2.793,1.932,-3,left,left,0.915427315,0.701549657,-0.690766561,-0.731853599,7,Free,"Incorrect, no change",3.480131848,0.861,0.524638842,2.793,1.932,,,0.0498,801,856,0.801,0.856,6
24,161,6,1.564,1.32,0.0337,0.413,1,0,8.189,0.613,54,50,4,5,,,1.748,2.673,4,left,right,-1.729041674,-1.223469267,-0.115634931,0.986411372,5,Free,Correct to incorrect,1.058390614,-0.925,-0.37272542,1.748,2.673,,,0.3793,690,860,0.69,0.86,9
24,162,6,0.705,1.322,0.5173,0.7172,1,1,0.604,0.788,54,50,4,8,,,3.359,2.064,4,left,left,-0.150780286,-0.005518442,-0.115634931,0.986411372,7,Free,"Correct, no change",2.511435354,1.295,0.742699362,3.359,2.064,,,0.1999,602,860,0.602,0.86,12
24,163,6,1.378,4.068,0.0292,0.6208,1,1,3.862,0.642,47,50,3,5,,,1.694,2.747,-3,right,right,-1.743727729,-0.391483135,-0.690766561,-0.731853599,5,Free,"Correct, no change",1.058390614,-1.053,-0.4370382,2.747,1.694,,,0.5916,771,834,0.771,0.834,9
24,164,6,1.304,1.915,0.1963,0.65,1,1,0.592,0.585,47,50,3,6,,,1.546,4.341,-3,right,right,-1.19838555,-0.274572667,-0.690766561,-0.731853599,7,Free,"Correct, no change",1.54273886,-2.795,-1.312294943,4.341,1.546,,,0.4537,644,840,0.644,0.84,16
24,165,6,2.914,1.368,0.0515,0.5238,1,1,4.65,0.808,50,52,2,5,,,1.549,2.542,-2,right,right,-1.670950167,-0.779850097,-1.265898191,-0.486387174,5,Free,"Correct, no change",1.058390614,-0.993,-0.406891584,2.542,1.549,,,0.4723,864,773,0.864,0.773,9
24,166,6,1.111,1.478,0.8747,0.7495,1,0,0.721,0.971,52,50,2,6,,,2.302,2.141,2,left,right,1.015618846,0.123803753,-1.265898191,0.495478523,5,Free,Correct to incorrect,1.54273886,0.161,0.172928325,2.302,2.141,,,-0.1252,524,1030,0.524,1.03,9
24,167,6,3.441,1.495,0.13,0.0773,0,1,11.982,0.628,50,51,1,6,,,1.847,3.534,-1,left,right,-1.414760095,-2.56753926,-1.841029821,-0.24092075,7,Free,Incorrect to correct,1.54273886,-1.687,-0.755587439,1.847,3.534,,,-0.0527,908,791,0.908,0.791,9
24,170,7,1.347,1.989,0.44,0.4873,0,0,0.642,0.573,50,49,1,5,,,1.372,2.71,1,right,right,-0.403054077,-0.925988181,-1.841029821,0.250012099,5,Free,"Incorrect, no change",1.058390614,-1.338,-0.580234624,2.71,1.372,,,0.0473,434,966,0.434,0.966,8
24,171,7,1.245,1.314,0.5937,0.8343,1,1,0.482,0.472,50,52,2,4,,,1.054,4.564,-2,right,right,0.098556294,0.463324562,-1.265898191,-0.486387174,7,Free,"Correct, no change",0.574042367,-3.51,-1.671542114,4.564,1.054,,,0.2406,1112,482,1.112,0.482,8
24,172,7,0.898,1.357,0.8218,0.7525,0,1,0.693,0.223,50,52,2,7,,,2.066,3.456,-2,left,right,0.842976109,0.135815102,-1.265898191,-0.486387174,7,Free,Incorrect to correct,2.027087107,-1.39,-0.606361691,2.066,3.456,,,-0.0693,538,918,0.538,0.918,10
24,173,7,1.3,1.247,0.7968,0.7203,1,1,0.517,0.467,47,50,3,6,,,1.668,4.342,-3,right,right,0.761386914,0.006893286,-0.690766561,-0.731853599,7,Free,"Correct, no change",1.54273886,-2.674,-1.251499268,4.342,1.668,,,-0.0765,848,844,0.848,0.844,9
24,174,7,1.958,1.552,0.0552,0.0667,0,1,3.397,1.22,50,53,3,6,,,3.177,3.036,-3,left,right,-1.658874967,-2.609979361,-0.690766561,-0.731853599,7,Free,Incorrect to correct,1.54273886,0.141,0.162879453,3.177,3.036,,,0.0115,698,924,0.698,0.924,13
24,175,7,1.259,1.916,0.4173,0.4005,1,0,0.482,0.837,50,46,4,3,,,2.557,1.746,4,left,right,-0.477137066,-1.273516556,-0.115634931,0.986411372,5,Free,Correct to incorrect,0.08969412,0.811,0.499516662,2.557,1.746,,,-0.0168,1021,658,1.021,0.658,8
24,176,7,1.364,2.025,0.6807,0.6107,1,1,0.836,0.932,54,50,4,3,,,4.689,1.18,4,left,left,0.382486693,-0.431921344,-0.115634931,0.986411372,7,Free,"Correct, no change",0.08969412,3.509,1.855109482,4.689,1.18,,,-0.07,605,1010,0.605,1.01,10
24,177,7,1.535,1.346,0.0517,0.6513,1,1,5.514,0.604,50,53,3,6,,,1.724,2.357,-3,right,right,-1.670297454,-0.269367749,-0.690766561,-0.731853599,5,Free,"Correct, no change",1.54273886,-0.633,-0.22601189,2.357,1.724,,,0.5996,960,694,0.96,0.694,8
24,178,7,1.533,1.422,0.5692,0.4902,0,1,0.62,0.579,47,50,3,4,,,1.99,1.967,-3,left,right,0.018598883,-0.91437721,-0.690766561,-0.731853599,5,Free,Incorrect to correct,0.574042367,0.023,0.103591109,1.99,1.967,,,-0.079,831,910,0.831,0.91,9
24,181,7,2.065,3.149,0.116,0.1062,1,0,7.241,1.634,55,50,5,5,,,3.075,2.892,5,left,right,-1.460450044,-2.451829928,0.459496699,1.231877796,7,Free,Correct to incorrect,1.058390614,0.183,0.183982084,3.075,2.892,,,-0.0098,786,848,0.786,0.848,16
24,184,7,1.278,1.182,0.2047,0.8427,1,1,1.623,1.085,56,50,6,5,,,2.553,1.682,6,left,left,-1.17097158,0.49695634,1.034628329,1.477344221,5,Free,"Correct, no change",1.058390614,0.871,0.529663278,2.553,1.682,,,0.638,650,1023,0.65,1.023,8
24,186,7,0.785,1.238,0.9278,0.939,1,1,0.834,0.751,45,50,5,3,,,1.3,4.597,-5,right,right,1.188914296,0.882520654,0.459496699,-1.222786447,7,Free,"Correct, no change",0.08969412,-3.297,-1.564521628,4.597,1.3,,,0.0112,892,498,0.892,0.498,10
24,187,7,1.363,1.342,0.0313,0.078,0,1,1.633,5.295,50,54,4,5,,,2.22,2.152,-4,left,right,-1.736874237,-2.564736612,-0.115634931,-0.977320023,5,Free,Incorrect to correct,1.058390614,0.068,0.126201071,2.22,2.152,,,0.0467,816,896,0.816,0.896,9
24,188,7,1.472,1.389,0.0883,0.544,1,1,1.081,0.303,45,50,5,8,,,1.752,2.611,-5,right,right,-1.550850872,-0.698973678,0.459496699,-1.222786447,5,Free,"Correct, no change",2.511435354,-0.859,-0.339564142,2.611,1.752,,,0.4557,804,769,0.804,0.769,6
24,190,8,1.212,1.024,0.05,0.5262,1,1,1.336,0.262,50,44,6,6,,,3.067,1.462,6,left,left,-1.675845519,-0.770241018,1.034628329,1.477344221,5,Free,"Correct, no change",1.54273886,1.605,0.898456877,3.067,1.462,,,0.4762,748,935,0.748,0.935,6
24,192,8,1.043,1.298,0.1913,0.9735,1,1,0.575,0.439,45,50,5,6,,,1.51,2.887,-5,right,right,-1.214703389,1.020651172,0.459496699,-1.222786447,7,Free,"Correct, no change",1.54273886,-1.377,-0.599829925,2.887,1.51,,,0.7822,786,878,0.786,0.878,7
24,193,8,1.64,1.254,0.8123,0.7733,1,1,0.524,3.25,50,55,5,9,,,2.183,3.542,-5,right,right,0.811972215,0.219093791,0.459496699,-1.222786447,7,Free,"Correct, no change",2.995783601,-1.359,-0.59078594,3.542,2.183,,,-0.039,962,623,0.962,0.623,8
24,195,8,1.288,1.247,0.1032,0.816,1,0,0.904,0.467,50,46,4,7,,,1.984,2.37,4,left,right,-1.502223712,0.39005533,-0.115634931,0.986411372,5,Free,Correct to incorrect,2.027087107,-0.386,-0.101908322,1.984,2.37,,,0.7128,792,847,0.792,0.847,8
24,197,8,0.992,1.934,0.9372,0.945,0,0,0.606,0.725,50,53,3,4,,,4.647,0.678,-3,left,left,1.219591834,0.906543353,-0.690766561,-0.731853599,7,Free,"Incorrect, no change",0.574042367,3.969,2.086233536,4.647,0.678,,,0.0078,899,914,0.899,0.914,7
24,198,8,2.569,4.523,0.1088,0.7608,1,1,1.936,1.055,54,50,4,7,,,3.671,2.33,4,left,left,-1.483947732,0.169046502,-0.115634931,0.986411372,7,Free,"Correct, no change",2.027087107,1.341,0.765811768,3.671,2.33,,,0.652,832,792,0.832,0.792,13
24,199,8,1.204,1.216,0.2932,0.9035,1,1,0.561,9.397,50,54,4,8,,,1.78,4.29,-4,right,right,-0.88214583,0.740386353,-0.115634931,-0.977320023,7,Free,"Correct, no change",2.511435354,-2.51,-1.169098518,4.29,1.78,,,0.6103,722,882,0.722,0.882,10
24,202,8,4.196,1.298,0.9577,0.9755,1,1,0.547,0.711,50,54,4,2,,,1.05,2.921,-4,right,right,1.286494973,1.028658738,-0.115634931,-0.977320023,5,Free,"Correct, no change",-0.394654127,-1.871,-0.848037061,2.921,1.05,,,0.0178,854,899,0.854,0.899,7
24,203,8,3.456,3.165,0.14,0.0965,0,1,4.168,1.913,50,53,3,8,,,2.448,1.801,-3,left,right,-1.382124417,-2.490666624,-0.690766561,-0.731853599,5,Free,Incorrect to correct,2.511435354,0.647,0.417115912,2.448,1.801,,,-0.0435,762,754,0.762,0.754,7
24,204,8,3.023,3.65,0.9658,0.9998,1,1,0.879,0.493,46,50,4,8,,,2.672,3.483,-4,right,right,1.312929873,1.125950668,-0.115634931,-0.977320023,7,Free,"Correct, no change",2.511435354,-0.811,-0.31544685,3.483,2.672,,,0.034,1164,767,1.164,0.767,9
24,205,8,2.492,2.444,0.9635,0.9752,1,1,0.495,0.481,50,54,4,6,,,1.778,2.333,-4,right,right,1.305423667,1.027457603,-0.115634931,-0.977320023,5,Free,"Correct, no change",1.54273886,-0.555,-0.186821289,2.333,1.778,,,0.0117,1117,752,1.117,0.752,7
24,207,8,3.068,1.252,0.9683,1.0095,1,1,1.994,0.766,50,47,3,4,,,3.203,1.288,3,left,left,1.321088792,1.164787364,-0.690766561,0.740944948,5,Free,"Correct, no change",0.574042367,1.915,1.054214391,3.203,1.288,,,0.0412,666,466,0.666,0.466,9
24,208,8,6.294,9.692,0.0682,0.9862,1,1,1.477,0.962,50,52,2,8,,,2.558,2.449,-2,right,right,-1.616448585,1.071499217,-1.265898191,-0.486387174,7,Free,"Correct, no change",2.511435354,0.109,0.146801258,2.449,2.558,,,0.918,1174,753,1.174,0.753,8
24,209,8,5.957,9.492,0.1427,0.989,1,1,8.481,7.374,50,52,2,5,,,1.442,2.499,-2,right,right,-1.373312784,1.08270981,-1.265898191,-0.486387174,5,Free,"Correct, no change",1.058390614,-1.057,-0.439047974,2.499,1.442,,,0.8463,708,880,0.708,0.88,7
25,24,0,1.458,0.873,0.9645,0.966,1,1,0.839,0.279,50,43,7,6,,,1.076,0.886,7,left,left,0.863406464,0.915078015,2.643751852,1.914905129,5,Free,"Correct, no change",0.425210051,0.19,0.271130269,1.076,0.886,,,0.0015,794,590,0.794,0.59,1
25,26,0,1.283,1.589,0.671,0.9755,1,1,0.566,0.891,50,56,6,14,,,2.304,2.368,-6,right,right,-0.036883799,0.942617968,1.932984996,-1.565066692,7,Free,"Correct, no change",2.324523485,-0.064,-0.126963649,2.368,2.304,,,0.3045,848,804,0.848,0.804,3
25,27,0,1.272,1.728,0.8948,1.0005,1,1,0.746,0.919,50,55,5,4,,,1.044,1.774,-5,right,right,0.649606698,1.015091529,1.222218139,-1.297376552,7,Free,"Correct, no change",-0.049618307,-0.73,-1.170784709,1.774,1.044,,,0.1057,852,622,0.852,0.622,4
25,28,0,1.954,1.567,0.5692,0.4847,0,1,0.625,0.666,50,45,5,12,,,1.798,1.794,5,right,left,-0.349148019,-0.480182969,1.222218139,1.379524849,5,Free,Incorrect to correct,1.849695126,0.004,-0.020387324,1.794,1.798,,,-0.0845,526,1135,0.526,1.135,2
25,29,0,1.296,5.825,0.071,0.9945,1,1,5.337,2.494,44,50,6,6,,,1.252,1.588,-6,right,right,-1.877340894,0.997697874,1.932984996,-1.565066692,5,Free,"Correct, no change",0.425210051,-0.336,-0.553268947,1.588,1.252,,,0.9235,747,820,0.747,0.82,6
25,31,0,0.976,0.832,0.9632,1.0033,1,1,1.023,0.622,45,50,5,10,,,1.334,1.454,-5,right,right,0.859418806,1.023208567,1.222218139,-1.297376552,5,Free,"Correct, no change",1.374866768,-0.12,-0.214732387,1.454,1.334,,,0.0401,632,482,0.632,0.482,0
25,32,0,8.658,2.175,0.9643,0.2202,0,0,1.021,0.625,50,45,5,15,,,2.244,2.456,5,right,right,0.862792978,-1.246953238,1.222218139,1.379524849,7,Free,"Incorrect, no change",2.561937664,-0.212,-0.358923884,2.456,2.244,,,-0.7441,422,1028,0.422,1.028,1
25,33,0,1.171,1.97,0.966,0.9668,1,1,0.923,0.69,44,50,6,15,,,2.54,2.574,-6,right,right,0.868007606,0.917397169,1.932984996,-1.565066692,7,Free,"Correct, no change",2.561937664,-0.034,-0.079944682,2.574,2.54,,,0.0008,352,1120,0.352,1.12,7
25,34,0,3.532,2.096,0.9365,0.2318,1,1,0.821,0.585,50,56,6,14,,,2.213,2.21,-6,right,right,0.777518466,-1.213325506,1.932984996,-1.565066692,7,Free,"Correct, no change",2.324523485,0.003,-0.021954623,2.21,2.213,,,-0.7047,756,848,0.756,0.848,1
25,35,0,2,1.411,0.1438,0.5663,0,1,0.985,0.481,50,55,5,12,,,1.846,1.91,-5,left,right,-1.6540321,-0.243629268,1.222218139,-1.297376552,5,Free,Incorrect to correct,1.849695126,-0.064,-0.126963649,1.846,1.91,,,0.4225,856,789,0.856,0.789,1
25,36,0,3.364,1.75,0.9513,0.2718,1,1,0.94,1.24,50,44,6,9,,,1.54,1.551,6,left,left,0.822916407,-1.097367809,1.932984996,1.647214989,5,Free,"Correct, no change",1.137452589,-0.011,-0.043896808,1.54,1.551,,,-0.6795,668,768,0.668,0.768,2
25,39,0,1.829,1.442,0.1593,0.9448,0,0,1.225,1.898,50,45,5,12,,,2.172,2.172,5,right,right,-1.606486958,0.853620436,1.222218139,1.379524849,7,Free,"Incorrect, no change",1.849695126,0,-0.02665652,2.172,2.172,,,0.7855,680,770,0.68,0.77,4
25,40,0,2.775,4.729,0.9303,0.3365,1,1,1.251,1.23,56,50,6,14,,,3.001,2.35,6,left,left,0.758500409,-0.909806235,1.932984996,1.647214989,7,Free,"Correct, no change",2.324523485,0.651,0.993655057,3.001,2.35,,,-0.5938,398,788,0.398,0.788,1
25,41,0,0.885,3.252,0.9252,0.9553,1,1,0.443,0.856,56,50,6,10,,,2.287,1.754,6,left,left,0.742856524,0.884059332,1.932984996,1.647214989,5,Free,"Correct, no change",1.374866768,0.533,0.808713788,2.287,1.754,,,0.0301,610,816,0.61,0.816,5
25,43,1,4.127,1.432,0.9612,0.9648,1,1,0.628,0.436,50,55,5,9,,,1.138,1.1,-5,right,right,0.853283949,0.911599284,1.222218139,-1.297376552,5,Free,"Correct, no change",1.137452589,0.038,0.032900838,1.1,1.138,,,0.0036,826,816,0.826,0.816,0
25,45,1,1.285,1.735,0.2952,0.462,1,1,1.009,1.885,46,50,4,16,,,2.192,2.486,-4,right,right,-1.189623426,-0.545988962,0.511451283,-1.029686412,7,Free,"Correct, no change",2.799351843,-0.294,-0.487442393,2.486,2.192,,,0.1668,712,746,0.712,0.746,3
25,46,1,1.181,3.226,0.9138,0.9488,1,1,1.188,0.534,50,47,3,10,,,1.689,1.928,3,left,left,0.707887839,0.865216206,-0.199315574,0.844144569,5,Free,"Correct, no change",1.374866768,-0.239,-0.401240954,1.689,1.928,,,0.035,634,846,0.634,0.846,3
25,47,1,1.533,2.239,0.9388,0.266,1,0,1.754,1.278,50,53,3,14,,,2.438,2.036,-3,right,left,0.784573551,-1.114181675,-0.199315574,-0.761996272,7,Free,Correct to incorrect,2.324523485,0.402,0.603397633,2.036,2.438,,,-0.6728,830,438,0.83,0.438,1
25,48,1,1.585,1.776,0.2613,0.1792,1,1,1.049,0.662,50,52,2,15,,,2.618,1.899,-2,right,right,-1.293609252,-1.365809877,-0.91008243,-0.494306132,7,Free,"Correct, no change",2.561937664,0.719,1.100231381,1.899,2.618,,,-0.0821,774,754,0.774,0.754,1
25,51,1,1.373,4.767,0.8025,0.1533,0,1,0.591,1.773,52,50,2,17,,,2.856,2.33,2,right,left,0.366483048,-1.440892485,-0.91008243,0.576454429,7,Free,Incorrect to correct,3.036766022,0.526,0.797742696,2.33,2.856,,,-0.6492,820,850,0.82,0.85,2
25,52,1,4.786,3.662,0.926,0.106,0,0,3.779,1.054,50,47,3,8,,,1.582,1.801,3,right,right,0.745310467,-1.578012462,-0.199315574,0.844144569,5,Free,"Incorrect, no change",0.900038409,-0.219,-0.369894977,1.801,1.582,,,-0.82,904,761,0.904,0.761,3
25,53,1,2.472,1.638,0.9427,0.2072,0,1,0.512,4.641,50,54,4,9,,,1.668,1.864,-4,left,right,0.796536522,-1.284639489,0.511451283,-1.029686412,5,Free,Incorrect to correct,1.137452589,-0.196,-0.333847102,1.668,1.864,,,-0.7355,932,672,0.932,0.672,3
25,54,1,1.299,3.866,0.9358,0.9527,1,1,0.626,0.591,50,55,5,11,,,3.124,2.463,-5,right,right,0.775371266,0.876522081,1.222218139,-1.297376552,7,Free,"Correct, no change",1.612280947,0.661,1.009328046,2.463,3.124,,,0.0169,862,640,0.862,0.64,7
25,57,1,9.511,13.65,0.8917,0.0668,1,1,0.983,8.281,50,45,5,9,,,1.408,1.409,5,left,left,0.640097669,-1.691651004,1.222218139,1.379524849,7,Free,"Correct, no change",1.137452589,-0.001,-0.028223819,1.408,1.409,,,-0.8249,906,580,0.906,0.58,18
25,58,1,1.467,15.898,0.8602,0.057,1,1,1.929,2.522,50,55,5,14,,,2.312,2.418,-5,right,right,0.543473672,-1.72006064,1.222218139,-1.297376552,7,Free,"Correct, no change",2.324523485,-0.106,-0.192790202,2.418,2.312,,,-0.8032,826,720,0.826,0.72,2
25,59,1,1.666,4.185,0.0752,0.9312,1,1,0.817,0.977,46,50,4,11,,,2.104,1.63,-4,right,right,-1.864457694,0.814194819,0.511451283,-1.029686412,5,Free,"Correct, no change",1.612280947,0.474,0.716243153,1.63,2.104,,,0.856,431,430,0.431,0.43,2
25,60,1,1.396,1.376,0.9385,0.9817,1,1,0.551,0.877,53,50,3,9,,,1.837,1.718,3,left,left,0.783653323,0.960591411,-0.199315574,0.844144569,5,Free,"Correct, no change",1.137452589,0.119,0.159852048,1.837,1.718,,,0.0432,825,842,0.825,0.842,3
25,63,2,5.954,5.094,0.1185,0.1497,0,1,0.728,0.459,48,50,2,10,,,1.574,2.064,-2,left,right,-1.731638041,-1.451328678,-0.91008243,-0.494306132,5,Free,Incorrect to correct,1.374866768,-0.49,-0.794632976,1.574,2.064,,,0.0312,682,812,0.682,0.812,3
25,65,2,1.016,0.754,0.9482,0.998,1,1,0.438,0.594,53,50,3,1,,,0.668,0.602,3,left,left,0.813407379,1.007844173,-0.199315574,0.844144569,5,Free,"Correct, no change",-0.761860845,0.066,0.076785207,0.668,0.602,,,0.0498,628,826,0.628,0.826,1
25,66,2,3.424,5.185,0.0952,0.1312,1,1,0.777,0.852,50,48,2,18,,,2.598,2.408,2,left,left,-1.803109125,-1.504959113,-0.91008243,0.576454429,7,Free,"Correct, no change",3.274180201,0.19,0.271130269,2.598,2.408,,,0.036,786,794,0.786,0.794,0
25,67,2,3.789,1.36,0.1158,0.9357,1,1,0.521,0.957,48,50,2,11,,,1.654,1.738,-2,right,right,-1.739920098,0.82724006,-0.91008243,-0.494306132,5,Free,"Correct, no change",1.612280947,-0.084,-0.158309627,1.738,1.654,,,0.8199,526,854,0.526,0.854,2
25,69,2,3.951,4.292,0.0858,0.573,1,1,6.898,0.426,50,51,1,7,,,1.396,1.741,-1,right,right,-1.831942952,-0.224206354,-1.620849286,-0.226615992,5,Free,"Correct, no change",0.66262423,-0.345,-0.567374637,1.741,1.396,,,0.4872,1016,652,1.016,0.652,4
25,72,2,1.615,2.572,0.9252,0.9965,1,1,3.795,0.411,50,52,2,8,,,1.792,1.248,-2,right,right,0.742856524,1.003495759,-0.91008243,-0.494306132,5,Free,"Correct, no change",0.900038409,0.544,0.825954076,1.248,1.792,,,0.0713,872,504,0.872,0.504,2
25,74,2,3.418,6.556,0.9472,0.597,1,1,0.738,0.538,47,50,3,11,,,3.294,1.755,-3,right,right,0.810339951,-0.154631736,-0.199315574,-0.761996272,7,Free,"Correct, no change",1.612280947,1.539,2.38541647,1.755,3.294,,,-0.3502,886,776,0.886,0.776,7
