BLOCK,CHOICE_RT_1,CHOICE_RT_2,CONF_1,CONF_2,CONF_RT_1,CONF_RT_2,CORRECT,CORRECT_2,Chosen_Nr_1,Chosen_Nr_2,Correct_Count,DOTS_LEFT,DOTS_RIGHT,Dot_Diff,Error_Count,GSF_First_Presentation,GSF_Second_Presentation,LEFT_MOST_DOTS,LEFT_PRESENTATION_TIME,Left_IA_First_Dwell_Time,Left_IA_Second_Dwell_Time,PICKED_LEFT_1,PICKED_LEFT_2,Participant,RIGHT_PRESENTATION_TIME,Right_IA_First_Dwell_Time,Right_IA_Second_Dwell_Time,TOTAL_POINTS,TRIAL_POINTS,Unchosen_Nr_1,Unchosen_Nr_2,Which_First,ZConf1,ZConf1ALL,ZConf2,ZConf2ALL,ZDot_Diff,ZRT,sampling_time,session,type,Internal_Saccades_First,Internal_Saccades_Second
0,1626,1387,66.37,70.9,676,943,1,1,50,50,2,44,50,6,0,1,1,FALSE,3500,735,3018,FALSE,FALSE,15,3500,822,3132,1614,168,44,44,Right,0.662907681,0.806055995,0.559318892,0.324693887,0.887901818,0.642502148,,Fixed,"Correct, no change",2,13
0,1296,1415,53.35,63.98,800,571,1,1,55,55,1,50,55,5,0,1,1,FALSE,1250,868,2478,FALSE,FALSE,15,3750,719,896,1771,157,50,50,Right,-0.005008426,0.129483774,0.232034138,0.017050875,0.223723293,-0.606564101,,Fixed,"Correct, no change",3,6
0,1509,1276,59.72,69.52,803,635,-1,-1,45,45,1,50,45,5,1,1,1,TRUE,1500,856,1252,FALSE,FALSE,15,1500,761,2006,1806,35,50,50,Left,0.321767734,0.460494914,0.494051123,0.263343113,0.223723293,0.199651387,,Fixed,"Incorrect, no change",1,9
0,1387,1548,57.18,60.98,1156,787,1,1,50,50,1,50,44,6,0,1,1,TRUE,1500,761,1238,TRUE,TRUE,15,1500,838,1595,1964,158,44,44,Left,0.191467664,0.32850617,0.090147683,-0.116320373,0.887901818,-0.26212462,,Fixed,"Correct, no change",1,5
0,1734,1720,28.03,34.9,701,843,-1,1,44,50,1,50,44,6,1,1,1,TRUE,1250,872,3244,FALSE,TRUE,15,3750,703,922,2066,102,50,44,Left,-1.303905187,-1.186246536,-1.14331856,-1.27576109,0.887901818,1.051287466,,Fixed,Incorrect to correct,3,10
0,1668,1341,53.3,66.18,964,801,1,1,57,57,1,57,50,7,0,1,1,TRUE,1750,367,4574,TRUE,TRUE,15,5250,1114,1444,2225,159,50,50,Right,-0.007573388,0.12688557,0.336084204,0.114856457,1.552080344,0.801474216,,Fixed,"Correct, no change",3,14
0,1278,1322,42.22,68.05,1317,760,1,1,50,50,2,50,43,7,0,1,1,TRUE,1750,707,4708,TRUE,TRUE,15,5250,840,1420,2380,155,43,43,Left,-0.575968969,-0.448876351,0.424526761,0.197991201,1.552080344,-0.674694988,,Fixed,"Correct, no change",3,11
0,1535,1098,71.6,69.28,478,499,1,1,50,50,1,44,50,6,0,1,1,FALSE,1500,864,2057,FALSE,FALSE,15,1500,682,1216,2549,169,44,44,Right,0.931202707,1.077828093,0.482700207,0.252673413,0.887901818,0.298062667,,Fixed,"Correct, no change",3,7
0,1424,1238,13.65,37.65,696,731,-1,-1,44,44,1,50,44,6,1,1,1,TRUE,3750,741,914,FALSE,FALSE,15,1250,876,2957,2623,74,50,50,Left,-2.04158826,-1.933489896,-1.013255976,-1.153504113,0.887901818,-0.122077799,,Fixed,"Incorrect, no change",2,6
1,1679,1332,46.7,74.15,702,470,1,1,50,50,1,43,50,7,0,1,1,FALSE,3500,755,3176,FALSE,FALSE,15,3500,816,3102,2783,160,43,43,Left,-0.346148373,-0.216077307,0.713029218,0.469179406,1.552080344,0.843109757,,Fixed,"Correct, no change",3,14
1,1301,1123,45.78,50.87,819,473,1,1,50,50,2,43,50,7,0,1,1,FALSE,2500,728,2086,FALSE,FALSE,15,2500,872,2242,2930,147,43,43,Right,-0.393343674,-0.263884253,-0.388009668,-0.565781479,1.552080344,-0.587638855,,Fixed,"Correct, no change",2,10
1,1323,1645,54.95,81.7,599,770,1,1,56,56,1,50,56,6,0,1,1,FALSE,1750,742,4429,FALSE,FALSE,15,5250,866,1474,3097,167,50,50,Right,0.077070358,0.212626289,1.070110128,0.80483038,0.887901818,-0.504367772,,Fixed,"Correct, no change",2,7
1,1561,1325,75.37,65.23,779,843,1,1,56,56,2,56,50,6,0,1,1,TRUE,3500,740,3136,TRUE,TRUE,15,3500,846,2976,3266,169,50,50,Right,1.124600843,1.273732645,0.291153493,0.072622228,0.887901818,0.396473947,,Fixed,"Correct, no change",3,13
1,1937,1495,16.18,41.78,674,604,1,1,55,55,1,50,55,5,0,1,1,FALSE,2250,884,628,FALSE,FALSE,15,750,715,2778,3394,128,50,50,Left,-1.911801183,-1.802020793,-0.817925624,-0.969896361,0.223723293,1.819652461,,Fixed,"Correct, no change",3,3
1,1478,1183,42.97,53.02,1241,958,1,1,50,50,2,50,45,5,0,1,1,TRUE,750,826,2566,TRUE,TRUE,15,2250,688,620,3541,147,45,45,Right,-0.537494539,-0.409903297,-0.286324376,-0.470198752,0.223723293,0.08231486,,Fixed,"Correct, no change",3,11
1,1670,1415,52.23,38.97,582,582,1,-1,50,46,1,46,50,4,0,1,1,FALSE,1750,946,4890,FALSE,TRUE,15,5250,670,1361,3647,106,46,50,Left,-0.062463575,0.071284013,-0.950825937,-1.094820763,-0.440455233,0.809044314,,Fixed,Correct to incorrect,3,15
1,1472,1374,57.1,72.68,418,620,1,1,50,50,2,46,50,4,0,1,1,FALSE,3500,733,2671,FALSE,FALSE,15,3500,870,3104,3811,164,46,46,Right,0.187363725,0.324349045,0.643504855,0.403827494,-0.440455233,0.059604565,,Fixed,"Correct, no change",2,13
1,1460,1311,41.92,44.77,698,457,-1,1,50,53,0,53,50,3,1,1,1,TRUE,5250,920,1224,FALSE,TRUE,15,1750,703,4820,3912,101,53,50,Right,-0.591358741,-0.464465572,-0.676512125,-0.836969684,-1.104633758,0.014183974,,Fixed,Incorrect to correct,2,13
1,1676,1279,21.53,50.33,508,531,-1,-1,50,50,0,54,50,4,1,1,1,TRUE,750,914,1980,FALSE,FALSE,15,2250,686,1334,3975,63,54,54,Left,-1.637350248,-1.524013006,-0.41354923,-0.589788304,-0.440455233,0.83175461,,Fixed,"Incorrect, no change",3,8
1,1392,1317,52.68,51.08,485,524,-1,-1,45,45,0,50,45,5,1,1,1,TRUE,2500,900,2384,FALSE,FALSE,15,2500,689,1816,4022,47,50,50,Left,-0.039378917,0.094667845,-0.378077616,-0.556445492,0.223723293,-0.243199374,,Fixed,"Incorrect, no change",4,8
1,1306,1289,44.6,35.1,852,794,1,1,56,56,1,56,50,6,0,1,1,TRUE,1250,858,3320,TRUE,TRUE,15,3750,691,978,4161,139,50,50,Left,-0.453876777,-0.325201859,-1.133859463,-1.266869674,0.887901818,-0.568713609,,Fixed,"Correct, no change",4,8
1,1364,1367,47.57,73.83,1143,711,1,1,56,56,2,56,50,6,0,1,1,TRUE,1250,876,3028,TRUE,TRUE,15,3750,699,992,4320,159,50,50,Right,-0.301518034,-0.170868564,0.697894662,0.454953139,0.887901818,-0.349180753,,Fixed,"Correct, no change",3,8
1,1376,1271,62.58,76.05,836,449,1,1,55,55,1,50,55,5,0,1,1,FALSE,2500,926,2308,FALSE,FALSE,15,2500,707,1152,4489,169,50,50,Left,0.468483561,0.609112161,0.802890639,0.553647863,0.223723293,-0.303760162,,Fixed,"Correct, no change",1,6
1,1483,1547,40.88,23,768,902,-1,-1,45,45,1,45,50,5,1,1,1,FALSE,750,731,2572,TRUE,TRUE,15,2250,812,582,4556,67,50,50,Right,-0.644709951,-0.518508208,-1.706134828,-1.804800374,0.223723293,0.101240107,,Fixed,"Incorrect, no change",2,5
1,1496,1432,69.28,68.62,484,470,1,1,56,56,1,50,56,6,0,1,1,FALSE,3500,738,2978,FALSE,FALSE,15,3500,856,3080,4724,168,50,50,Right,0.81218847,0.957271445,0.451485187,0.223331738,0.887901818,0.150445747,,Fixed,"Correct, no change",3,15
1,1461,1359,49.57,50.7,867,698,-1,1,44,50,1,44,50,6,1,1,1,FALSE,3750,648,1034,TRUE,FALSE,15,1250,976,3236,4824,100,50,44,Left,-0.198919554,-0.06694042,-0.3960499,-0.573339183,0.887901818,0.017969023,,Fixed,Incorrect to correct,2,8
1,1678,1326,19.7,26.82,603,678,1,1,57,57,1,57,50,7,0,1,1,TRUE,3750,882,1048,TRUE,TRUE,15,1250,688,2744,4946,122,50,50,Left,-1.731227857,-1.619107258,-1.525466076,-1.634974318,1.552080344,0.839324708,,Fixed,"Correct, no change",3,10
1,1626,1135,46.75,48.87,1111,526,1,1,57,57,2,57,50,7,0,1,1,TRUE,750,685,2264,TRUE,TRUE,15,2250,864,560,5093,147,50,50,Right,-0.343583411,-0.213479103,-0.482600637,-0.654695645,1.552080344,0.642502148,,Fixed,"Correct, no change",4,7
1,1345,1346,59.9,73.72,675,501,1,1,50,50,1,44,50,6,0,1,1,FALSE,2250,854,702,FALSE,FALSE,15,750,758,2235,5258,165,44,44,Left,0.331001597,0.469848447,0.692692159,0.45006286,0.887901818,-0.421096689,,Fixed,"Correct, no change",3,5
1,1388,1222,45.03,35.25,501,818,-1,-1,50,50,1,50,56,6,1,1,1,FALSE,1750,751,4337,TRUE,TRUE,15,5250,836,1486,5317,59,56,56,Right,-0.431818104,-0.302857308,-1.12676514,-1.260201111,0.887901818,-0.258339571,,Fixed,"Incorrect, no change",2,13
2,1506,1222,45.1,65.7,1034,752,1,1,57,57,1,57,50,7,0,1,1,TRUE,750,992,2747,TRUE,TRUE,15,2250,682,622,5471,154,50,50,Right,-0.428227157,-0.299219823,0.313382371,0.093517057,1.552080344,0.188296239,,Fixed,"Correct, no change",3,5
2,1333,1590,48.97,67.98,778,406,-1,-1,50,50,1,57,50,7,1,1,1,TRUE,2500,746,2410,FALSE,FALSE,15,2500,830,2069,5512,41,57,57,Left,-0.229699098,-0.098118863,0.421216077,0.194879206,1.552080344,-0.466517279,,Fixed,"Incorrect, no change",2,10
2,1514,1287,51.25,64.28,518,320,1,1,58,58,1,58,50,8,0,1,1,TRUE,1500,753,1192,TRUE,TRUE,15,1500,854,2022,5669,157,50,50,Left,-0.11273683,0.020359222,0.246222783,0.030388,2.21625887,0.218576633,,Fixed,"Correct, no change",2,6
2,1346,1504,54.67,52.28,462,611,1,1,50,50,2,42,50,8,0,1,1,FALSE,5250,737,1350,FALSE,FALSE,15,1750,836,4766,5822,153,42,42,Right,0.062706571,0.198076349,-0.321323034,-0.503096993,2.21625887,-0.417311639,,Fixed,"Correct, no change",2,13
2,1493,1381,79.43,95.07,970,430,1,1,57,57,1,50,57,7,0,1,1,FALSE,1500,874,1214,FALSE,FALSE,15,1500,728,1999,6008,186,50,50,Left,1.332875758,1.484706779,1.702450759,1.399221576,1.552080344,0.139090599,,Fixed,"Correct, no change",2,8
2,1379,1906,51.77,64.02,602,614,1,1,57,57,2,50,57,7,0,1,1,FALSE,5250,808,1379,FALSE,FALSE,15,1750,717,4694,6165,157,50,50,Right,-0.086061225,0.047380539,0.233925957,0.018829158,1.552080344,-0.292405014,,Fixed,"Correct, no change",3,17
2,1449,1428,48.15,31.82,655,679,1,1,56,56,1,50,56,6,0,1,1,FALSE,3750,876,930,FALSE,FALSE,15,1250,704,3434,6304,139,50,50,Right,-0.271764475,-0.140729402,-1.288988653,-1.412688905,0.887901818,-0.027451568,,Fixed,"Correct, no change",3,11
2,1497,1431,58.33,52.53,819,500,1,1,50,50,2,44,50,6,0,1,1,FALSE,1750,864,4942,FALSE,FALSE,15,5250,706,1412,6459,155,44,44,Left,0.25046179,0.388264854,-0.309499163,-0.491982722,0.887901818,0.154230796,,Fixed,"Correct, no change",4,15
2,1452,1188,66.48,70.63,770,617,1,1,55,55,1,50,55,5,0,1,1,FALSE,2250,920,498,FALSE,FALSE,15,750,642,2421,6627,168,50,50,Left,0.668550597,0.811772043,0.546549111,0.312690475,0.223723293,-0.01609642,,Fixed,"Correct, no change",4,2
2,1397,1180,47.1,66.12,609,661,1,1,55,55,2,50,55,5,0,1,1,FALSE,2500,766,2136,FALSE,FALSE,15,2500,824,2070,6783,156,50,50,Left,-0.325628677,-0.195291678,0.333246475,0.112189032,0.223723293,-0.224274128,,Fixed,"Correct, no change",3,11
2,1266,1303,25.88,61.97,964,682,1,-1,50,46,1,50,46,4,0,1,1,TRUE,5250,878,1498,TRUE,FALSE,15,1750,705,3402,6864,81,46,50,Left,-1.414198553,-1.297969292,0.136970213,-0.072307861,-0.440455233,-0.720115578,,Fixed,Correct to incorrect,3,10
2,1434,1136,17.92,19.02,656,666,-1,-1,50,50,1,54,50,4,1,1,1,TRUE,1250,932,3480,FALSE,FALSE,15,3750,700,925,6945,81,54,54,Left,-1.822540505,-1.711603307,-1.894370858,-1.981739563,-0.440455233,-0.084227306,,Fixed,"Incorrect, no change",2,10
2,1281,1434,36.6,54.9,808,847,1,1,55,55,1,55,50,5,0,1,1,TRUE,3750,912,907,TRUE,TRUE,15,1250,709,3492,7090,145,50,50,Right,-0.864270698,-0.740914437,-0.197408864,-0.386619436,0.223723293,-0.66333984,,Fixed,"Correct, no change",2,11
2,1403,1301,46.15,35.35,883,804,1,1,50,50,2,50,45,5,0,1,1,TRUE,750,744,2126,TRUE,TRUE,15,2250,838,1308,7230,140,45,45,Left,-0.374362955,-0.244657547,-1.122035591,-1.255755403,0.223723293,-0.201563833,,Fixed,"Correct, no change",3,6
2,1458,1232,28.28,32.45,1366,763,1,1,54,54,1,54,50,4,0,1,1,TRUE,2500,715,2196,TRUE,TRUE,15,2500,844,2147,7360,130,50,50,Left,-1.291080377,-1.173255518,-1.259192497,-1.384680943,-0.440455233,0.006613876,,Fixed,"Correct, no change",4,8
2,1338,1486,32.23,69.18,855,643,1,1,50,50,2,46,50,4,0,1,1,FALSE,750,755,1666,FALSE,FALSE,15,2250,852,476,7510,150,46,46,Right,-1.088448378,-0.967997433,0.477970658,0.248227705,-0.440455233,-0.447592033,,Fixed,"Correct, no change",3,3
2,1098,1327,47.68,37.93,887,1159,-1,-1,50,50,0,50,53,3,1,1,3,FALSE,3500,737,2876,TRUE,TRUE,15,3500,812,2920,7567,57,53,53,Left,-0.295875118,-0.165152516,-1.000013241,-1.141056129,-1.104633758,-1.356003851,,Fixed,"Incorrect, no change",2,15
2,1319,1288,49.98,43.3,746,522,1,1,54,54,1,50,54,4,0,1,1,FALSE,750,748,2623,FALSE,FALSE,15,2250,840,608,7712,145,50,50,Right,-0.177886865,-0.04563515,-0.746036487,-0.902321595,-0.440455233,-0.519507969,,Fixed,"Correct, no change",3,7
2,1343,1305,28.47,34.6,988,575,-1,1,50,54,1,50,54,4,1,1,1,FALSE,2250,721,612,TRUE,FALSE,15,750,832,2586,7814,102,54,50,Left,-1.281333521,-1.163382345,-1.157507205,-1.289098215,-0.440455233,-0.428666787,,Fixed,Incorrect to correct,4,6
2,1386,1677,10.62,28.47,986,1107,1,1,55,55,1,55,50,5,0,1,1,TRUE,3500,858,3188,TRUE,TRUE,15,3500,687,1240,7933,119,50,50,Left,-2.197024958,-2.090941035,-1.447428527,-1.561620132,0.223723293,-0.26590967,,Fixed,"Correct, no change",3,9
2,1287,4405,66.32,62.87,1744,948,1,1,50,50,2,50,45,5,0,1,1,TRUE,3500,689,2946,TRUE,TRUE,15,3500,874,3226,8097,164,45,45,Right,0.660342719,0.803457791,0.179536149,-0.032296487,0.223723293,-0.640629544,,Fixed,"Correct, no change",5,16
3,1175,1452,47.45,57.52,1111,665,1,1,54,54,1,54,50,4,0,1,1,TRUE,3750,743,1098,TRUE,TRUE,15,1250,840,3266,8248,151,50,50,Left,-0.307673943,-0.177104253,-0.073494694,-0.270141879,-0.440455233,-1.064555059,,Fixed,"Correct, no change",2,6
3,1387,1319,49.77,67.85,870,661,-1,-1,50,50,1,50,54,4,1,1,1,FALSE,1750,733,4662,TRUE,TRUE,15,5250,856,1441,8289,41,54,54,Left,-0.188659706,-0.056547605,0.415067664,0.189099785,-0.440455233,-0.26212462,,Fixed,"Incorrect, no change",2,12
3,1267,1197,56.03,69.3,981,543,1,1,50,50,1,45,50,5,0,1,1,FALSE,5250,763,1303,FALSE,FALSE,15,1750,868,4796,8451,162,45,45,Right,0.132473538,0.268747487,0.483646116,0.253562555,0.223723293,-0.716330529,,Fixed,"Correct, no change",1,12
3,1495,1278,71.47,76.13,688,822,1,1,55,55,2,55,50,5,0,1,1,TRUE,1750,709,4251,TRUE,TRUE,15,5250,940,1456,8624,173,50,50,Right,0.924533806,1.071072763,0.806674277,0.55720443,0.223723293,0.146660697,,Fixed,"Correct, no change",1,11
3,1569,1597,30.22,42.65,820,930,-1,-1,46,46,0,50,46,4,1,1,1,TRUE,1500,703,2017,FALSE,FALSE,15,1500,782,1246,8686,62,50,50,Right,-1.191559851,-1.072445218,-0.776778553,-0.931218699,-0.440455233,0.426754341,,Fixed,"Incorrect, no change",4,7
3,1334,1348,52.2,67,817,719,1,1,55,55,1,50,55,5,0,1,1,FALSE,3500,741,2923,FALSE,FALSE,15,3500,884,3092,8845,159,50,50,Right,-0.064002552,0.069725091,0.374866501,0.151311265,0.223723293,-0.46273223,,Fixed,"Correct, no change",2,14
3,1672,2038,51.13,28.4,687,707,1,1,50,50,2,45,50,5,0,1,1,FALSE,1500,842,1704,FALSE,FALSE,15,1500,710,1268,8984,139,45,45,Right,-0.118892739,0.014123533,-1.45073921,-1.564732128,0.223723293,0.816614413,,Fixed,"Correct, no change",3,4
3,1389,1432,23.15,33.9,814,683,-1,1,50,54,0,50,54,4,1,1,1,FALSE,750,703,1950,TRUE,FALSE,15,2250,850,1268,9088,104,54,50,Left,-1.554245479,-1.439831209,-1.190614044,-1.320218173,-0.440455233,-0.254554522,,Fixed,Incorrect to correct,4,6
3,1774,1444,32.18,29.9,936,869,1,1,55,55,1,55,50,5,0,1,1,TRUE,1250,737,3406,TRUE,TRUE,15,3750,798,939,9218,130,50,50,Left,-1.09101334,-0.970595636,-1.379795983,-1.498046504,0.223723293,1.202689435,,Fixed,"Correct, no change",3,10
3,1581,1148,50.02,73.53,1026,681,1,1,50,50,2,50,45,5,0,1,1,TRUE,3750,676,945,TRUE,TRUE,15,1250,824,3370,9379,161,45,45,Right,-0.175834896,-0.043556587,0.683706017,0.441616015,0.223723293,0.472174932,,Fixed,"Correct, no change",5,10
3,2032,1254,17.38,36.83,773,298,-1,-1,46,46,0,50,46,4,1,1,1,TRUE,1500,910,1366,FALSE,FALSE,15,1500,723,1872,9451,72,50,50,Left,-1.850242094,-1.739663906,-1.052038274,-1.18995892,-0.440455233,2.179232139,,Fixed,"Incorrect, no change",3,8
3,1525,1160,51.53,48.1,895,904,1,1,55,55,1,55,50,5,0,1,1,TRUE,1750,894,4990,TRUE,TRUE,15,5250,702,1359,9600,149,50,50,Left,-0.098373043,0.034909162,-0.519018161,-0.688927598,0.223723293,0.260212175,,Fixed,"Correct, no change",3,15
3,1336,1434,51.07,71.22,580,466,1,1,50,50,2,45,50,5,0,1,3,FALSE,1250,900,3256,FALSE,FALSE,15,3750,691,1156,9760,160,45,45,Left,-0.121970693,0.011005689,0.574453447,0.338920154,0.223723293,-0.455162132,,Fixed,"Correct, no change",4,8
3,1406,1415,75.42,82.97,482,671,1,1,54,54,1,50,54,4,0,1,1,FALSE,5250,914,1276,FALSE,FALSE,15,1750,699,4794,9938,178,50,50,Right,1.127165805,1.276330849,1.130175393,0.861290875,-0.440455233,-0.190208685,,Fixed,"Correct, no change",3,14
3,1289,1213,49.55,26.43,910,587,1,1,50,50,2,50,46,4,0,1,1,TRUE,3750,876,954,TRUE,TRUE,15,1250,728,2908,10075,137,46,46,Left,-0.199945538,-0.067979701,-1.543911315,-1.65231258,-0.440455233,-0.633059446,,Fixed,"Correct, no change",2,6
3,1333,1449,38.25,20.57,922,990,-1,1,50,53,0,50,53,3,1,1,1,FALSE,2500,696,2004,TRUE,FALSE,15,2500,864,2334,10165,90,53,50,Right,-0.779626952,-0.655173718,-1.821062856,-1.912831085,-1.104633758,-0.466517279,,Fixed,Incorrect to correct,3,10
3,1698,1173,53.52,66.38,1160,1395,1,1,54,54,1,50,54,4,0,1,1,FALSE,3750,904,829,FALSE,FALSE,15,1250,693,3422,10324,159,50,50,Right,0.003712445,0.138317666,0.345543301,0.123747873,-0.440455233,0.915025693,,Fixed,"Correct, no change",3,11
3,1227,1304,68,74.67,923,1001,1,1,54,54,2,54,50,4,0,1,1,TRUE,2250,884,1203,TRUE,TRUE,15,750,734,1866,10495,171,50,50,Right,0.746525443,0.890757433,0.73762287,0.492297089,-0.440455233,-0.867732499,,Fixed,"Correct, no change",3,7
3,1638,1129,67.05,66.38,1364,975,1,1,50,50,1,50,47,3,0,1,1,TRUE,2250,722,558,TRUE,TRUE,15,750,826,2600,10661,166,47,47,Left,0.697791164,0.841391564,0.345543301,0.123747873,-1.104633758,0.687922739,,Fixed,"Correct, no change",2,6
3,1429,1372,23.85,22.28,714,1054,1,1,53,53,2,50,53,3,0,1,1,FALSE,3750,902,1048,FALSE,FALSE,15,1250,708,2721,10783,122,50,50,Left,-1.518336011,-1.403456359,-1.740187577,-1.836809474,-1.104633758,-0.103152552,,Fixed,"Correct, no change",3,7
3,1416,1790,8.83,15.3,818,637,-1,-1,50,50,0,52,50,2,1,1,1,TRUE,1750,900,4792,FALSE,FALSE,15,5250,700,1414,10870,87,52,52,Left,-2.288850598,-2.183956724,-2.070310061,-2.147119911,-1.768812284,-0.152358193,,Fixed,"Incorrect, no change",4,17
4,1568,1357,32.27,53.85,624,526,1,1,53,53,1,53,50,3,0,1,1,TRUE,2250,892,1266,TRUE,TRUE,15,750,708,1994,11012,142,50,50,Right,-1.086396408,-0.96591887,-0.247069123,-0.433299373,-1.104633758,0.422969292,,Fixed,"Correct, no change",3,8
4,1279,2166,55.88,62.68,412,676,1,1,53,53,2,50,53,3,0,1,1,FALSE,3750,876,1064,FALSE,FALSE,15,1250,712,3357,11170,158,50,50,Left,0.124778652,0.260952877,0.170550007,-0.040743333,-1.104633758,-0.670909938,,Fixed,"Correct, no change",1,5
4,1392,1371,22.8,42.2,851,469,-1,1,48,50,0,50,48,2,1,1,1,TRUE,750,962,1942,FALSE,TRUE,15,2250,687,1216,11279,109,50,48,Left,-1.572200213,-1.458018634,-0.798061521,-0.951224386,-1.768812284,-0.243199374,,Fixed,Incorrect to correct,1,8
4,1573,1379,4.05,13.58,1798,605,1,1,53,53,1,50,53,3,0,1,1,FALSE,1750,912,4596,FALSE,FALSE,15,5250,707,1380,11387,108,50,50,Left,-2.534060966,-2.43234499,-2.151658295,-2.223586093,-1.104633758,0.441894538,,Fixed,"Correct, no change",2,16
4,3512,1237,45.5,69.63,984,844,1,1,50,50,2,50,47,3,0,1,1,TRUE,750,862,1804,TRUE,TRUE,15,2250,724,1257,11543,156,47,47,Left,-0.407707461,-0.278434194,0.499253626,0.268233392,-1.104633758,7.781105014,,Fixed,"Correct, no change",3,7
4,1683,1311,47.95,46.4,622,556,-1,-1,48,48,0,50,48,2,1,1,1,TRUE,1500,960,1240,FALSE,FALSE,15,1500,655,1882,11595,52,50,50,Left,-0.282024323,-0.151122217,-0.599420485,-0.764504639,-1.768812284,0.858249954,,Fixed,"Incorrect, no change",2,8
4,1262,1559,21.12,52.38,474,979,-1,-1,50,50,0,53,50,3,1,1,1,TRUE,1250,938,3346,FALSE,FALSE,15,3750,718,972,11657,62,53,53,Right,-1.658382936,-1.545318276,-0.316593486,-0.498651285,-1.104633758,-0.735255775,,Fixed,"Incorrect, no change",2,10
4,1213,1608,58.08,75.78,602,841,1,1,54,54,1,50,54,4,0,1,1,FALSE,1500,790,1375,FALSE,FALSE,15,1500,748,1276,11823,166,50,50,Right,0.23763698,0.375273836,0.790120858,0.541644451,-0.440455233,-0.920723188,,Fixed,"Correct, no change",3,6
4,1464,1690,47.8,72.85,768,549,1,1,54,54,2,54,50,4,0,1,1,TRUE,1250,749,3540,TRUE,TRUE,15,3750,824,934,11982,159,50,50,Left,-0.289719209,-0.158916827,0.651545087,0.411385198,-0.440455233,0.029324171,,Fixed,"Correct, no change",3,10
4,1431,1063,46.52,20.3,1054,637,-1,-1,47,47,0,47,50,3,1,1,1,FALSE,1750,693,4794,TRUE,TRUE,15,5250,824,1231,12047,65,50,50,Left,-0.355382236,-0.22543084,-1.833832637,-1.924834497,-1.104633758,-0.095582454,,Fixed,"Incorrect, no change",4,16
4,1252,1380,48.65,30.67,792,954,-1,-1,46,46,0,46,50,4,1,1,1,FALSE,2250,854,668,TRUE,TRUE,15,750,721,2444,12106,59,50,50,Left,-0.246114855,-0.114747366,-1.34337846,-1.46381455,-0.440455233,-0.773106268,,Fixed,"Incorrect, no change",3,6
4,1476,1589,63.2,80.22,507,767,1,1,50,50,1,45,50,5,0,1,1,FALSE,2250,876,756,FALSE,FALSE,15,750,725,2679,12277,171,45,45,Left,0.50028909,0.641329886,1.00011281,0.739033898,0.223723293,0.074744762,,Fixed,"Correct, no change",3,7
4,1518,1303,76.65,84.55,1580,654,1,1,55,55,2,50,55,5,0,1,1,FALSE,3500,878,3352,FALSE,FALSE,15,3500,705,2937,12457,180,50,50,Left,1.19026387,1.340246658,1.204902259,0.931533066,0.223723293,0.23371683,,Fixed,"Correct, no change",4,13
4,1270,1354,45.63,64.32,510,465,-1,-1,50,50,0,54,50,4,1,1,1,TRUE,1250,892,3512,FALSE,FALSE,15,3750,699,966,12501,44,54,54,Left,-0.40103856,-0.271678864,0.248114602,0.032166283,-0.440455233,-0.704975382,,Fixed,"Incorrect, no change",4,11
4,1469,1348,7.78,41.2,1490,1053,1,1,55,55,1,50,55,5,0,2,1,FALSE,3500,775,2289,FALSE,FALSE,15,3500,720,2950,12624,123,50,50,Right,-2.3427148,-2.238519,-0.845357005,-0.995681469,0.223723293,0.048249417,,Fixed,"Correct, no change",2,13
4,1272,1361,55.68,76.57,947,723,1,1,55,55,2,50,55,5,0,1,1,FALSE,5250,878,1672,FALSE,FALSE,15,1750,724,4562,12789,165,50,50,Left,0.114518804,0.250560062,0.827484291,0.576765546,0.223723293,-0.697405283,,Fixed,"Correct, no change",3,15
4,1183,1101,67.38,43.23,526,864,1,1,50,50,1,46,50,4,0,1,1,FALSE,3500,820,3352,FALSE,FALSE,15,3500,707,2613,12943,154,46,46,Left,0.714719914,0.858539708,-0.749347171,-0.905433591,-0.440455233,-1.034274665,,Fixed,"Correct, no change",4,15
4,1431,1736,49.92,22.15,638,648,-1,-1,46,46,1,46,50,4,1,1,1,FALSE,2500,956,2354,TRUE,TRUE,15,2500,664,2099,13006,63,50,50,Left,-0.18096482,-0.048752994,-1.74633599,-1.842588894,-0.440455233,-0.095582454,,Fixed,"Incorrect, no change",3,11
4,1478,1707,46.93,41.12,683,847,-1,1,50,55,0,50,55,5,1,1,1,FALSE,5250,698,1640,TRUE,FALSE,15,1750,838,4516,13102,96,55,50,Left,-0.334349548,-0.20412557,-0.849140644,-0.999238036,0.223723293,0.08231486,,Fixed,Incorrect to correct,4,13
4,1430,1312,54.4,68.32,685,570,1,1,50,50,1,50,44,6,0,1,1,TRUE,1250,566,3314,TRUE,TRUE,15,3750,862,962,13263,161,44,44,Left,0.048855776,0.18404605,0.437296541,0.209994614,0.887901818,-0.099367503,,Fixed,"Correct, no change",3,10
4,1288,1508,47.52,62.68,707,739,1,1,56,56,2,50,56,6,0,1,1,FALSE,1500,962,1048,FALSE,FALSE,15,1500,690,1350,13417,154,50,50,Right,-0.304082996,-0.173466768,0.170550007,-0.040743333,0.887901818,-0.636844495,,Fixed,"Correct, no change",2,4
