subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1
15,168,1384.0000000000002,0,5.1,5.0,0.40574506283662476,0.5942549371633752
15,169,1388.0000000000002,1,5.0,4.8,0.4906204906204906,0.5093795093795093
15,170,1252.0,0,5.0,5.2,0.5522493800921006,0.4477506199078993
15,171,1251.0,1,4.7,5.0,0.525839104954715,0.474160895045285
15,175,1251.0,1,5.0,5.3,0.4555084745762712,0.5444915254237288
15,176,1693.0,0,5.0,4.6,0.5217960710944808,0.4782039289055192
15,177,2630.0,1,5.0,5.4,0.4504065040650407,0.5495934959349594
15,180,1396.0,1,5.0,5.4,0.43379790940766555,0.5662020905923345
15,181,1321.9999999999998,1,5.0,4.7,0.49444013447116625,0.5055598655288337
15,182,1470.0,0,5.0,4.7,0.5084398976982097,0.49156010230179026
15,183,1253.0,1,5.0,4.8,0.4680249009620826,0.5319750990379173
15,186,1351.9999999999998,1,4.8,5.0,0.43491752408949863,0.5650824759105013
15,187,1735.0,0,5.2,5.0,0.5029596412556053,0.4970403587443947
15,188,1546.0,1,4.9,5.0,0.4392146992197332,0.5607853007802668
15,189,1513.0000000000002,0,5.0,4.9,0.47442872687704024,0.5255712731229597
15,190,1475.0,1,5.0,5.0,0.4122938530734633,0.5877061469265368
15,191,1258.0,1,5.0,5.1,0.425070375890048,0.574929624109952
15,193,1539.0000000000002,0,5.2,5.0,0.5066513384792248,0.4933486615207751
15,194,1541.0,1,4.7,5.0,0.49949849548645936,0.5005015045135406
15,196,1670.0,1,5.0,4.8,0.40228198859005704,0.597718011409943
15,197,1056.0,0,5.3,5.0,0.5222243602078122,0.4777756397921878
15,200,1551.9999999999998,1,4.7,5.0,0.5129920246977103,0.4870079753022897
15,201,1595.0,1,5.0,5.3,0.5389109117462967,0.4610890882537033
15,202,2211.9999999999995,1,5.0,4.8,0.44976974245266926,0.5502302575473308
15,203,1396.0,1,4.7,5.0,0.450625159479459,0.549374840520541
15,204,1443.0,0,5.0,4.7,0.5508238276299113,0.44917617237008867
15,205,1266.0,1,5.0,5.2,0.3909362549800797,0.6090637450199202
15,207,1368.0,0,5.3,5.0,0.5388818831441783,0.4611181168558218
15,210,1406.9999999999998,1,4.8,5.0,0.4832416208104052,0.5167583791895948
17,22,1921.0,1,3.8,5.0,0.48662674650698606,0.513373253493014
17,23,2246.0,1,3.8,5.0,0.4793435200905489,0.520656479909451
17,26,1837.0,1,5.0,6.0,0.4504610555228566,0.5495389444771435
17,27,1740.0,1,4.0,5.0,0.6016994158258099,0.3983005841741901
17,28,1811.9999999999998,1,4.1,5.0,0.5088557773404555,0.49114422265954455
17,32,1528.0,1,4.1,5.0,0.47344110854503463,0.5265588914549654
17,33,3066.0000000000005,0,6.0,5.0,0.5241558441558442,0.4758441558441558
17,34,1386.9999999999998,0,5.0,4.0,0.5066225165562913,0.49337748344370863
17,35,1476.9999999999998,1,4.1,5.0,0.4869207772795217,0.5130792227204783
17,36,2470.0,1,5.0,5.9,0.5167972149695387,0.4832027850304613
17,38,1323.0000000000002,1,5.0,6.0,0.4046442687747036,0.5953557312252965
17,39,2753.9999999999995,1,5.0,5.9,0.4139250191277736,0.5860749808722264
17,40,1793.0000000000002,1,5.0,6.0,0.5,0.5
17,42,1950.0,0,5.9,5.0,0.46747235793263053,0.5325276420673695
17,43,1266.0,0,5.0,4.1,0.5215540180947312,0.47844598190526877
17,45,1708.0000000000002,0,5.7,5.0,0.44518388791593694,0.5548161120840631
17,46,2020.0,1,4.3,5.0,0.4535615403976843,0.5464384596023156
17,49,1839.0,1,4.5,5.0,0.635127478753541,0.3648725212464589
17,50,1797.0,1,5.0,5.5,0.42401594419531646,0.5759840558046837
17,51,2056.0,1,5.0,4.6,0.5298308103294747,0.4701691896705254
17,52,1568.0,1,5.0,4.5,0.44720194647201955,0.5527980535279806
17,54,2211.9999999999995,0,5.7,5.0,0.3975945616175702,0.6024054383824299
17,55,1396.0,1,5.0,5.7,0.426098535286285,0.5739014647137151
17,57,1685.0,0,5.9,5.0,0.6167367214367597,0.38326327856324033
17,59,1670.0,1,4.2,5.0,0.5639084809908824,0.43609151900911747
17,61,1805.0,1,4.3,5.0,0.46069868995633184,0.5393013100436681
17,62,1557.0,1,4.3,5.0,0.4507851397931827,0.5492148602068173
17,63,2626.0000000000005,1,5.8,5.0,0.6182291666666667,0.38177083333333334
17,64,1594.0,1,4.2,5.0,0.28662420382165604,0.713375796178344
17,67,1724.0,1,5.0,5.6,0.31783889024093454,0.6821611097590654
17,68,1916.0,1,5.0,5.6,0.3576470588235294,0.6423529411764706
17,71,2044.0,0,5.0,4.6,0.407210401891253,0.592789598108747
17,72,2200.0,0,5.4,5.0,0.4898876404494381,0.5101123595505618
17,74,1646.9999999999998,1,5.0,5.3,0.4248841826604897,0.5751158173395102
17,75,1482.0,1,4.8,5.0,0.3697353708535222,0.6302646291464779
17,76,2744.0,1,4.9,5.0,0.435765168263326,0.564234831736674
17,77,2948.0,1,5.0,4.8,0.6305304010349287,0.36946959896507114
17,78,1378.0,0,5.0,4.7,0.4618834080717489,0.5381165919282511
17,79,2144.0,0,5.3,5.0,0.43971631205673756,0.5602836879432624
17,80,1608.0,1,5.0,5.2,0.46359687228496965,0.5364031277150304
17,82,3861.0,1,4.6,5.0,0.5725190839694656,0.42748091603053434
17,84,1767.0,1,5.0,5.5,0.4289241622574956,0.5710758377425044
17,85,2371.0,0,5.4,5.0,0.6101197751161085,0.38988022488389146
17,86,1376.9999999999998,0,5.4,5.0,0.3156459211505083,0.6843540788494917
17,88,1398.0000000000002,1,5.0,4.6,0.5966020474842083,0.4033979525157918
17,92,1330.0,0,5.0,4.4,0.578445130507999,0.4215548694920011
17,94,2487.0,1,5.0,4.5,0.5323505323505323,0.4676494676494677
17,96,1617.0,0,5.0,4.3,0.6099629040805511,0.39003709591944885
17,97,9190.0,1,4.2,5.0,0.3193612774451098,0.6806387225548902
17,99,1394.0000000000002,0,5.0,4.3,0.49372831598612227,0.5062716840138777
17,100,1736.0,0,5.6,5.0,0.646200492704188,0.353799507295812
17,101,1585.0,1,5.0,5.6,0.5108675459780792,0.48913245402192085
17,102,1751.9999999999998,1,4.5,5.0,0.4029735965137144,0.5970264034862857
17,103,1908.0000000000002,0,5.0,4.5,0.6619217081850534,0.33807829181494664
17,104,1656.0,1,5.4,5.0,0.4952619345610585,0.5047380654389415
17,105,1756.0,1,5.0,4.5,0.5160102011901389,0.4839897988098612
17,106,1497.0,1,5.0,5.6,0.3663060278207109,0.633693972179289
17,108,1666.0,0,5.7,5.0,0.6383273331487123,0.36167266685128774
17,110,1759.0000000000002,0,5.0,4.4,0.47222222222222227,0.5277777777777778
17,112,3610.0,0,5.0,4.5,0.42990816149714084,0.5700918385028592
17,113,2703.0000000000005,0,5.5,5.0,0.4783012299837549,0.5216987700162451
17,114,1700.9999999999998,0,5.6,5.0,0.4834820352061731,0.5165179647938268
17,116,3739.0,1,5.0,5.8,0.3064792595131985,0.6935207404868015
17,118,9087.0,0,5.0,4.3,0.4029605263157895,0.5970394736842105
17,119,2159.0000000000005,0,5.6,5.0,0.7255127909656602,0.27448720903433965
17,120,1652.0,1,4.4,5.0,0.5707148347425057,0.42928516525749416
17,122,2008.0,0,5.0,4.4,0.6736222578919208,0.3263777421080791
17,123,4213.0,0,5.0,4.4,0.4430569430569431,0.556943056943057
17,124,1963.0,0,5.0,5.5,0.4614048150905932,0.5385951849094068
17,125,2250.0,1,5.0,5.6,0.42867256637168133,0.5713274336283186
17,127,2110.0,0,5.5,5.0,0.478578110383536,0.521421889616464
17,129,1749.0,0,5.4,5.0,0.5040510680088386,0.49594893199116125
17,131,1478.0000000000002,0,5.0,4.5,0.49651046859421727,0.5034895314057826
17,132,1460.9999999999998,0,5.0,4.5,0.48079514824797837,0.5192048517520216
17,134,1605.9999999999998,0,5.4,5.0,0.5759423503325942,0.4240576496674057
17,136,1825.9999999999998,0,5.0,4.6,0.461195054945055,0.538804945054945
17,137,1364.0,0,5.4,5.0,0.5827643476656209,0.41723565233437904
17,138,1476.9999999999998,0,4.7,5.0,0.49494949494949503,0.5050505050505051
17,139,1514.0,0,5.4,5.0,0.5386719721462323,0.46132802785376775
17,140,1395.0,1,5.4,5.0,0.5416223875309953,0.45837761246900455
17,141,1599.0,1,4.5,5.0,0.5230114392125564,0.47698856078744345
17,142,1416.0,0,5.5,5.0,0.5694547248951394,0.4305452751048605
17,145,1523.0000000000002,0,5.0,4.5,0.44972640218878246,0.5502735978112175
17,147,1438.0000000000002,0,5.6,5.0,0.5328057186622415,0.46719428133775853
17,152,1656.9999999999998,1,5.0,4.5,0.39848831077518015,0.6015116892248198
17,155,2165.0,1,4.5,5.0,0.3770583310075356,0.6229416689924644
17,156,1710.9999999999998,1,5.0,5.5,0.4575958702064897,0.5424041297935103
17,157,2723.0000000000005,1,5.0,5.6,0.38202247191011235,0.6179775280898876
17,158,1838.0,0,5.0,5.7,0.48224208746073927,0.5177579125392607
17,159,3383.0,1,4.2,5.0,0.48923076923076925,0.5107692307692308
17,160,1889.0,1,5.0,5.8,0.48200692041522497,0.5179930795847751
17,161,2766.0,0,5.0,4.3,0.5747427175998604,0.42525728240013955
17,162,13765.999999999998,0,5.8,5.0,0.46114256304683476,0.5388574369531652
17,163,5213.999999999999,0,5.0,4.2,0.530762331838565,0.46923766816143503
17,164,7047.999999999999,1,5.0,5.9,0.4953889808465359,0.5046110191534642
17,165,6005.0,0,5.0,4.2,0.6067602951678173,0.39323970483218285
17,166,1979.0,0,5.0,4.2,0.4207778647872618,0.5792221352127382
17,168,1505.0,0,5.7,5.0,0.47899590163934425,0.5210040983606558
17,169,1156.0,1,5.0,5.6,0.4612942612942613,0.5387057387057387
17,171,1666.0,0,5.0,4.5,0.5659543109801033,0.4340456890198968
17,172,1553.0000000000002,0,5.5,5.0,0.36872037914691946,0.6312796208530805
17,174,2973.0000000000005,1,4.7,5.0,0.5358711566617862,0.46412884333821375
17,175,4833.0,0,5.3,5.0,0.5357406042741341,0.4642593957258659
17,176,4704.0,0,4.8,5.0,0.48503425892535157,0.5149657410746484
17,178,2702.0,0,5.0,5.3,0.3417659936755047,0.6582340063244952
17,180,1808.0,0,5.0,4.6,0.5146140394703972,0.4853859605296028
17,181,1990.0,0,5.0,5.3,0.41950985103315713,0.5804901489668428
17,182,2338.0,1,5.0,5.4,0.48064872834500555,0.5193512716549945
17,183,2077.0,1,5.0,4.6,0.46061231510147915,0.5393876848985208
17,185,1793.0000000000002,0,5.6,5.0,0.5961722488038278,0.4038277511961723
17,187,2484.0,0,5.0,5.5,0.49678428645923867,0.5032157135407613
17,189,1833.0000000000002,1,4.4,5.0,0.49231375640520303,0.5076862435947971
17,190,2230.0,0,5.0,4.5,0.5523651452282158,0.4476348547717842
17,193,2259.0,1,4.5,5.0,0.4062390466175956,0.5937609533824045
17,194,4710.0,1,5.0,5.6,0.5074404761904762,0.4925595238095238
17,195,3018.0000000000005,1,5.0,5.6,0.5357686453576864,0.4642313546423135
17,196,2418.0,1,4.3,5.0,0.452116935483871,0.547883064516129
17,198,2911.0,1,4.2,5.0,0.5784626284094935,0.4215373715905065
17,200,3098.0000000000005,0,5.0,4.3,0.43609567528388493,0.563904324716115
17,201,7428.999999999999,0,5.6,5.0,0.5525291828793774,0.44747081712062253
17,202,5731.0,1,4.4,5.0,0.41619682214249104,0.5838031778575089
17,203,1841.9999999999998,0,5.5,5.0,0.5304642166344293,0.46953578336557056
17,204,6310.0,1,5.0,5.5,0.4325290437890974,0.5674709562109026
17,206,3333.0,1,4.6,5.0,0.38372392480041206,0.616276075199588
17,207,2408.0,1,4.7,5.0,0.24239367961001848,0.7576063203899814
17,210,8656.0,1,5.0,4.7,0.4479431183341798,0.5520568816658202
18,22,1230.0,1,5.0,4.6,0.3679397525551372,0.6320602474448629
18,23,1423.0,0,5.0,4.6,0.48588342440801463,0.5141165755919855
18,24,1605.9999999999998,0,5.5,5.0,0.4552083333333334,0.5447916666666667
18,25,1886.9999999999998,1,4.5,5.0,0.4942418426103647,0.5057581573896354
18,26,1507.0,1,5.4,5.0,0.43200740055504167,0.5679925994449584
18,27,1531.0,1,5.0,4.5,0.49732620320855614,0.5026737967914437
18,28,1757.0,0,5.6,5.0,0.5194147439504783,0.4805852560495217
18,29,1496.0,0,5.0,4.3,0.5055837563451776,0.49441624365482234
18,31,1893.0,1,5.0,5.6,0.4189837008628955,0.5810162991371044
18,32,1374.0,0,5.0,4.4,0.5494419932520115,0.4505580067479886
18,36,1611.0,1,5.0,5.6,0.39392405063291136,0.6060759493670885
18,37,1375.0,0,5.5,5.0,0.47254487856388594,0.5274551214361141
18,40,2631.0,1,5.0,5.4,0.4297520661157025,0.5702479338842975
18,41,1480.9999999999998,0,5.3,5.0,0.45774121166791326,0.5422587883320867
18,43,1489.0,0,5.0,5.2,0.45293025722619995,0.5470697427738
18,44,1291.9999999999998,0,5.0,4.7,0.520626631853786,0.47937336814621406
18,45,1453.0,0,5.0,4.7,0.5449358059914409,0.4550641940085593
18,47,1379.0,1,5.0,5.2,0.4238095238095238,0.5761904761904763
18,48,2358.0,1,5.0,4.9,0.4418307338276656,0.5581692661723344
18,49,1615.0,0,5.0,4.8,0.3967446592065107,0.6032553407934894
18,50,2552.0,1,5.3,5.0,0.396356474643033,0.603643525356967
18,51,1514.0,0,5.0,4.6,0.5118894009216589,0.48811059907834103
18,52,1507.0,1,5.0,5.4,0.43027330063069374,0.5697266993693063
18,53,1600.0,1,5.0,5.3,0.49975903614457823,0.5002409638554216
18,54,4100.0,1,5.0,5.3,0.4751472320376914,0.5248527679623086
18,56,13025.0,1,5.0,4.8,0.40063665302410184,0.5993633469758982
18,61,2258.0,0,5.0,5.3,0.46556426866689404,0.5344357313331061
18,62,1482.0,1,5.4,5.0,0.40046754180902716,0.5995324581909728
18,64,1795.0,1,5.0,5.5,0.4686337713860649,0.531366228613935
18,67,3173.0,1,5.0,4.5,0.4199342271692385,0.5800657728307614
18,69,1258.0,1,4.4,5.0,0.5640790078089113,0.43592099219108865
18,70,1379.0,0,5.0,4.5,0.6007984031936128,0.39920159680638717
18,71,1466.0,1,4.5,5.0,0.5304159653762924,0.4695840346237077
18,72,1756.0,1,4.6,5.0,0.3615192680898253,0.6384807319101746
18,73,1402.0,1,4.6,5.0,0.6424530436750395,0.35754695632496036
18,75,1390.0,1,5.0,5.5,0.5095460330929147,0.4904539669070853
18,78,3055.0,1,4.7,5.0,0.19637589549093976,0.8036241045090603
18,79,1611.0,0,5.0,4.7,0.5084996304508499,0.49150036954915005
18,80,1830.0,1,5.0,5.2,0.21630331753554505,0.7836966824644549
18,82,2891.0,1,5.3,5.0,0.2724505327245053,0.7275494672754946
18,83,2441.9999999999995,1,5.0,5.4,0.4366366366366366,0.5633633633633633
18,84,1565.0,1,4.6,5.0,0.5590733590733591,0.4409266409266409
18,86,1583.0000000000002,1,5.0,5.3,0.27088036117381487,0.729119638826185
18,88,2516.0,1,4.8,5.0,0.4507249938559843,0.5492750061440157
18,89,1679.0,1,4.9,5.0,0.3778153153153153,0.6221846846846848
18,90,2716.0,0,4.9,5.0,0.5072759765126372,0.49272402348736277
18,91,3180.0,0,5.0,4.8,0.5061401851501984,0.4938598148498017
18,92,2566.0000000000005,0,5.0,4.8,0.4516821760916249,0.5483178239083751
18,93,2231.0,1,5.0,5.3,0.43710359408033833,0.5628964059196617
18,96,1445.0,1,5.0,5.2,0.4496969696969697,0.5503030303030303
18,97,1695.0,0,5.0,5.1,0.4507438681141938,0.5492561318858061
18,99,1979.0,1,5.0,5.3,0.5281100478468899,0.47188995215311
18,100,3433.9999999999995,1,5.3,5.0,0.45826932923707114,0.5417306707629288
18,102,2267.0,1,4.7,5.0,0.49907918968692444,0.5009208103130754
18,103,1734.0,1,5.0,5.4,0.4622239442076714,0.5377760557923286
18,104,1870.0,1,5.3,5.0,0.4881641241451868,0.5118358758548133
18,106,889.0,0,5.2,5.0,0.7160627366143861,0.2839372633856138
18,107,2243.0000000000005,0,5.0,4.8,0.6004452817263229,0.399554718273677
18,108,1410.0,1,5.0,5.1,0.6008146639511202,0.3991853360488799
18,110,877.0,1,5.0,5.0,0.6021198532409294,0.3978801467590705
18,111,1860.0,1,5.0,4.9,0.3758890469416785,0.6241109530583214
18,112,1585.9999999999998,0,5.0,4.8,0.5066746363817494,0.49332536361825063
18,113,2812.0,1,4.8,5.0,0.5150554675118859,0.4849445324881141
18,115,2425.0,0,5.0,4.9,0.4555288461538462,0.5444711538461539
18,116,1849.0,1,5.0,5.0,0.3597194388777555,0.6402805611222445
18,117,2470.0,1,5.0,5.1,0.470404984423676,0.529595015576324
18,121,2890.0,1,5.0,4.7,0.42829457364341084,0.571705426356589
18,123,1384.0000000000002,0,5.5,5.0,0.5661971830985916,0.4338028169014084
18,124,1408.0000000000002,1,5.5,5.0,0.35300429184549353,0.6469957081545065
18,126,1540.0,0,5.0,4.4,0.4082003635629165,0.5917996364370834
18,127,1834.0,0,5.7,5.0,0.5011786038077968,0.4988213961922031
18,131,701.0,1,4.3,5.0,0.5407463823305407,0.45925361766945927
18,134,1200.9999999999998,0,5.5,5.0,0.43675464320625607,0.5632453567937439
18,135,1390.0,1,5.0,5.5,0.40936254980079684,0.5906374501992031
18,136,1032.0,0,5.4,5.0,0.472155544887182,0.5278444551128181
18,137,1359.0,1,5.0,5.4,0.5501688853566461,0.44983111464335396
18,139,1372.0,1,5.3,5.0,0.5570843570843571,0.44291564291564284
18,140,2819.0,0,5.2,5.0,0.5459183673469388,0.45408163265306123
18,141,1621.0,1,5.0,5.2,0.5387291704815967,0.4612708295184032
18,142,1313.0000000000002,1,5.0,4.9,0.37892215568862275,0.6210778443113772
18,143,1617.0,0,5.0,4.8,0.5511189118034225,0.4488810881965774
18,144,1065.0,1,4.7,5.0,0.44424620874219445,0.5557537912578056
18,146,1147.0,0,5.0,4.8,0.5791274593669803,0.42087254063301965
18,147,1519.0000000000002,1,5.2,5.0,0.4861821903787103,0.5138178096212896
18,149,1331.9999999999998,0,5.0,5.2,0.4714356681569796,0.5285643318430203
18,150,1321.0,1,5.3,5.0,0.5862687906663675,0.4137312093336325
18,151,1466.0,0,5.0,4.6,0.5218026796589524,0.47819732034104745
18,152,1127.0,1,4.6,5.0,0.43116524936796136,0.5688347506320386
18,153,1094.0,1,4.7,5.0,0.42412160478445055,0.5758783952155495
18,156,1100.0,1,4.7,5.0,0.3723345076951604,0.6276654923048396
18,157,851.0,1,5.0,4.7,0.45658928897824896,0.5434107110217511
18,160,1794.0,1,5.0,5.3,0.48773448773448774,0.5122655122655123
18,161,2019.0000000000002,0,5.3,5.0,0.5324436263230556,0.4675563736769443
18,162,2667.0,1,5.0,5.2,0.46638115631691646,0.5336188436830835
18,164,1203.0,0,4.9,5.0,0.46313901345291475,0.5368609865470853
18,165,1555.0,1,5.0,5.0,0.5053547523427041,0.49464524765729584
18,166,2412.0,1,4.9,5.0,0.4360573923892701,0.5639426076107298
18,167,1486.9999999999998,1,4.9,5.0,0.41609719058466216,0.5839028094153379
18,169,1409.0,1,5.0,5.1,0.5117324013979031,0.48826759860209684
18,170,1608.0,1,5.2,5.0,0.446849632779281,0.5531503672207191
18,172,1563.0000000000002,1,4.7,5.0,0.47204968944099385,0.5279503105590062
18,173,1459.0,0,5.2,5.0,0.5506415506415506,0.4493584493584494
18,175,1520.0,0,4.9,5.0,0.4465575349061146,0.5534424650938854
18,176,1305.0,1,5.0,4.9,0.40822111977321046,0.5917788802267894
18,177,1291.0,1,5.0,4.8,0.40475624256837095,0.595243757431629
18,178,1299.0000000000002,1,5.0,5.2,0.32708716747532207,0.6729128325246779
18,179,1147.0,1,5.1,5.0,0.552610654651471,0.44738934534852903
18,184,842.0000000000001,0,5.5,5.0,0.5279350233817376,0.47206497661826236
19,22,770.0,1,5.0,4.4,0.5573308270676691,0.4426691729323308
19,23,1830.0,0,5.0,4.3,0.4909197422378441,0.5090802577621558
19,24,1450.9999999999998,0,5.8,5.0,0.5867158671586715,0.4132841328413284
19,25,1136.0,1,5.0,5.8,0.4672897196261682,0.5327102803738317
19,26,1921.0,0,5.0,5.7,0.5853143159006867,0.41468568409931333
19,27,699.0000000000001,1,5.7,5.0,0.32078390923156264,0.6792160907684373
19,28,1051.0,1,4.2,5.0,0.6274745050989802,0.37252549490101977
19,29,1041.0,1,5.0,5.8,0.5308151093439364,0.46918489065606367
19,30,1242.0,0,5.7,5.0,0.4863436123348018,0.5136563876651982
19,31,1652.0,1,4.3,5.0,0.33737596471885334,0.6626240352811466
19,32,1052.0,0,5.0,4.4,0.7228915662650602,0.27710843373493976
19,34,1724.0,1,4.5,5.0,0.5481193255512322,0.45188067444876784
19,39,2825.0,1,4.7,5.0,0.4718131030980193,0.5281868969019807
19,42,2119.0,0,5.3,5.0,0.5109489051094891,0.48905109489051096
19,43,749.0000000000001,0,5.0,5.2,0.5934676858929813,0.40653231410701873
19,47,753.0,1,5.0,5.4,0.31186752529898804,0.688132474701012
19,48,1090.0,1,5.5,5.0,0.6349030470914128,0.3650969529085873
19,49,2994.0,0,5.6,5.0,0.4824545935461118,0.5175454064538881
19,50,1601.9999999999998,0,5.0,4.4,0.5837165269137138,0.4162834730862862
19,52,1611.9999999999998,0,5.0,4.5,0.3240546218487395,0.6759453781512605
19,53,983.0,1,4.6,5.0,0.5582127123977344,0.44178728760226565
19,54,1200.9999999999998,1,5.0,5.5,0.4123249299719888,0.5876750700280112
19,56,2839.0,0,5.0,4.4,0.45673833245936024,0.5432616675406398
19,58,2519.0,1,5.6,5.0,0.42697214267117933,0.5730278573288206
19,60,1239.0,1,4.3,5.0,0.5674102812803103,0.43258971871968965
19,61,1018.0,0,5.0,4.3,0.6593406593406593,0.34065934065934067
19,62,805.0,1,5.0,5.6,0.5360524399126001,0.46394756008739985
19,63,3675.0,0,5.6,5.0,0.47061068702290076,0.5293893129770992
19,66,1155.0,0,5.6,5.0,0.5570175438596492,0.4429824561403509
19,67,2690.0,1,5.0,4.3,0.4767063921993499,0.52329360780065
19,68,3500.0,1,4.2,5.0,0.34519956850053934,0.6548004314994605
19,71,1990.0,1,5.7,5.0,0.49382488479262665,0.5061751152073732
19,73,2290.0,1,5.0,5.8,0.5113334694711047,0.48866653052889525
19,74,11294.0,0,5.7,5.0,0.4010591350397175,0.5989408649602824
19,75,1881.0,1,4.3,5.0,0.40719002201027144,0.5928099779897285
19,76,2386.0,1,4.4,5.0,0.43852921272276113,0.5614707872772389
19,78,9759.0,0,5.7,5.0,0.39797794117647056,0.6020220588235294
19,80,6682.0,1,5.6,5.0,0.4051948051948052,0.5948051948051948
19,81,11520.999999999998,0,5.7,5.0,0.48319999999999996,0.5168
19,82,7671.0,0,5.7,5.0,0.4472624798711755,0.5527375201288246
19,83,1438.0000000000002,1,5.0,5.6,0.41013824884792627,0.5898617511520737
19,84,6225.0,0,5.0,4.4,0.6223091976516634,0.3776908023483366
19,85,732.0,1,5.0,5.7,0.5263157894736842,0.47368421052631576
19,87,2207.0,0,5.6,5.0,0.4386356391456806,0.5613643608543195
19,88,7474.0,1,4.4,5.0,0.4413453650533224,0.5586546349466777
19,89,2230.0,1,4.5,5.0,0.39692307692307693,0.6030769230769231
19,90,2001.0,1,5.0,4.5,0.325115562403698,0.674884437596302
19,92,2476.0,0,5.4,5.0,0.5364057812926097,0.46359421870739026
19,93,6117.000000000001,1,5.3,5.0,0.6370292887029289,0.3629707112970711
19,94,1933.0,0,5.4,5.0,0.28445541064504765,0.7155445893549525
19,95,2976.0000000000005,0,5.0,4.6,0.7091165413533834,0.2908834586466165
19,97,1291.9999999999998,1,5.0,5.5,0.43268379096545617,0.5673162090345438
19,101,2782.0,0,5.0,4.7,0.4974417282546902,0.5025582717453099
19,102,4376.0,1,5.2,5.0,0.4770173646578141,0.5229826353421859
19,103,1835.9999999999998,0,5.2,5.0,0.4148085106382978,0.5851914893617022
19,104,7434.0,0,5.3,5.0,0.449025357943764,0.5509746420562359
19,107,1825.9999999999998,1,5.0,5.5,0.35799390412856746,0.6420060958714325
19,108,760.0,1,5.0,5.5,0.5222816399286987,0.47771836007130125
19,109,1359.0,0,5.4,5.0,0.6078952362877207,0.3921047637122793
19,110,1141.0,1,4.5,5.0,0.2848101265822785,0.7151898734177214
19,111,1863.0000000000002,1,5.0,4.5,0.43999999999999995,0.56
19,112,2578.9999999999995,0,5.4,5.0,0.5400809716599191,0.45991902834008097
19,114,1409.0,1,4.7,5.0,0.3833273957962237,0.6166726042037763
19,115,1367.0,1,5.0,5.3,0.5009881422924901,0.4990118577075099
19,118,1432.0,1,5.0,5.6,0.3806754641019906,0.6193245358980093
19,119,728.0,1,5.0,5.6,0.415625,0.584375
19,120,4510.0,0,5.0,4.5,0.4997344662772172,0.5002655337227828
19,121,3072.0,1,5.5,5.0,0.6919504643962848,0.3080495356037152
19,122,1434.0000000000002,1,5.0,5.6,0.36440889777555613,0.6355911022244439
19,124,775.0,1,4.3,5.0,0.39850644942294644,0.6014935505770537
19,127,898.0,1,4.2,5.0,0.4257425742574257,0.5742574257425742
19,128,2514.0000000000005,0,4.3,5.0,0.5346484572584724,0.4653515427415276
19,130,775.9999999999999,1,4.2,5.0,0.4113680154142582,0.5886319845857417
19,131,760.9999999999999,0,5.0,4.3,0.5171102661596959,0.4828897338403042
19,133,1561.9999999999998,1,5.6,5.0,0.3901156677181914,0.6098843322818087
19,134,3620.0,0,5.6,5.0,0.536537032449839,0.46346296755016103
19,135,1476.9999999999998,0,5.0,4.5,0.43722304283604135,0.5627769571639586
19,137,1805.0,1,4.4,5.0,0.490343347639485,0.509656652360515
19,140,1936.0,1,5.4,5.0,0.3528161530286929,0.647183846971307
19,142,1301.9999999999998,1,5.3,5.0,0.4469949185211144,0.5530050814788855
19,143,1563.0000000000002,1,4.7,5.0,0.5377826806398235,0.4622173193601765
19,144,3529.0,1,5.4,5.0,0.42102615694164996,0.5789738430583501
19,145,3744.0,1,5.4,5.0,0.6358747839446898,0.36412521605531006
19,147,1909.0,0,5.0,4.5,0.16190989050439777,0.8380901094956021
19,148,2381.0,1,4.6,5.0,0.28784403669724773,0.7121559633027523
19,149,755.9999999999999,1,5.0,5.4,0.3572953736654804,0.6427046263345195
19,150,2532.0,1,4.7,5.0,0.469912307227094,0.5300876927729059
19,151,1059.0000000000002,1,5.0,5.3,0.48440979955456576,0.5155902004454344
19,152,958.0,0,4.8,5.0,0.562444641275465,0.437555358724535
19,153,4038.0000000000005,0,5.0,4.8,0.3851814260340015,0.6148185739659985
19,154,1032.0,0,5.0,4.9,0.5537261698440209,0.44627383015597927
19,155,1072.0,1,5.0,5.1,0.4015009380863039,0.5984990619136961
19,157,2353.0,0,5.0,4.9,0.43367346938775514,0.5663265306122449
19,161,1046.0,1,4.7,5.0,0.5453410981697171,0.45465890183028285
19,162,743.0,1,5.0,5.3,0.2896419437340153,0.7103580562659846
19,163,1162.0,1,5.0,5.2,0.4276109367996414,0.5723890632003585
19,165,1601.9999999999998,1,5.0,5.3,0.49204665959703076,0.5079533404029692
19,166,1979.0,1,4.8,5.0,0.4366438356164384,0.5633561643835616
19,170,3340.0,1,5.0,5.2,0.4029624003038359,0.597037599696164
19,171,2703.0000000000005,1,5.1,5.0,0.4771084337349398,0.5228915662650602
19,172,1134.0000000000002,0,5.0,4.8,0.5482005141388174,0.45179948586118246
19,173,2015.0000000000002,0,5.0,4.7,0.5763064751197168,0.4236935248802831
19,177,1835.0,0,5.0,4.7,0.3860117458622531,0.6139882541377469
19,178,875.0,1,5.3,5.0,0.5756457564575646,0.4243542435424354
19,179,1251.0,0,5.0,5.2,0.5800395256916997,0.41996047430830036
19,180,1068.0,1,4.8,5.0,0.36619718309859156,0.6338028169014084
