subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,Session,gaze_L_bin3,gaze_R_bin3,trial_og
18,1341,1065.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,144
18,1342,1147.0,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,146
18,1343,1519.0000000000002,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,147
18,1344,1331.9999999999998,0,5.0,5.2,0.5,0.5,Free,0.5,0.5,149
18,1345,1321.0,1,5.3,5.0,0.75,0.25,Free,0.75,0.25,150
18,1346,1466.0,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,151
18,1347,1127.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,152
18,1348,1094.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,153
18,1349,1100.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,156
18,1350,851.0,1,5.0,4.7,0.5,0.5,Free,0.5,0.5,157
18,1351,1794.0,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,160
18,1352,2019.0000000000002,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,161
18,1353,2667.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,162
18,1354,1203.0,0,4.9,5.0,0.5,0.5,Free,0.5,0.5,164
18,1355,1555.0,1,5.0,5.0,0.5,0.5,Free,0.5,0.5,165
18,1356,2412.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,166
18,1357,1486.9999999999998,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,167
18,1358,1409.0,1,5.0,5.1,0.75,0.25,Free,0.75,0.25,169
18,1359,1608.0,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,170
18,1360,1563.0000000000002,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,172
18,1361,1459.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,173
18,1362,1520.0,0,4.9,5.0,0.5,0.5,Free,0.5,0.5,175
18,1363,1305.0,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,176
18,1364,1291.0,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,177
18,1365,1299.0000000000002,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,178
18,1366,1147.0,1,5.1,5.0,0.75,0.25,Free,0.75,0.25,179
18,1367,842.0000000000001,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,184
19,1368,770.0,1,5.0,4.4,0.75,0.25,Free,0.75,0.25,22
19,1369,1830.0,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,23
19,1370,1450.9999999999998,0,5.8,5.0,0.75,0.25,Free,0.75,0.25,24
19,1371,1136.0,1,5.0,5.8,0.5,0.5,Free,0.5,0.5,25
19,1372,1921.0,0,5.0,5.7,0.75,0.25,Free,0.75,0.25,26
19,1373,699.0000000000001,1,5.7,5.0,0.25,0.75,Free,0.25,0.75,27
19,1374,1051.0,1,4.2,5.0,0.75,0.25,Free,0.75,0.25,28
19,1375,1041.0,1,5.0,5.8,0.75,0.25,Free,0.75,0.25,29
19,1376,1242.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,30
19,1377,1652.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,31
19,1378,1052.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,32
19,1379,1724.0,1,4.5,5.0,0.75,0.25,Free,0.75,0.25,34
19,1380,2825.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,39
19,1381,2119.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,42
19,1382,749.0000000000001,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,43
19,1383,753.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,47
19,1384,1090.0,1,5.5,5.0,0.75,0.25,Free,0.75,0.25,48
19,1385,2994.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,49
19,1386,1601.9999999999998,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,50
19,1387,1611.9999999999998,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,52
19,1388,983.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,53
19,1389,1200.9999999999998,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,54
19,1390,2839.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,56
19,1391,2519.0,1,5.6,5.0,0.5,0.5,Free,0.5,0.5,58
19,1392,1239.0,1,4.3,5.0,0.75,0.25,Free,0.75,0.25,60
19,1393,1018.0,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,61
19,1394,805.0,1,5.0,5.6,0.75,0.25,Free,0.75,0.25,62
19,1395,3675.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,63
19,1396,1155.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,66
19,1397,2690.0,1,5.0,4.3,0.5,0.5,Free,0.5,0.5,67
19,1398,3500.0,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,68
19,1399,1990.0,1,5.7,5.0,0.5,0.5,Free,0.5,0.5,71
19,1400,2290.0,1,5.0,5.8,0.75,0.25,Free,0.75,0.25,73
19,1401,11294.0,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,74
19,1402,1881.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,75
19,1403,2386.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,76
19,1404,9759.0,0,5.7,5.0,0.25,0.75,Free,0.25,0.75,78
19,1405,6682.0,1,5.6,5.0,0.25,0.75,Free,0.25,0.75,80
19,1406,11520.999999999998,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,81
19,1407,7671.0,0,5.7,5.0,0.5,0.5,Free,0.5,0.5,82
19,1408,1438.0000000000002,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,83
19,1409,6225.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,84
19,1410,732.0,1,5.0,5.7,0.75,0.25,Free,0.75,0.25,85
19,1411,2207.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,87
19,1412,7474.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,88
19,1413,2230.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,89
19,1414,2001.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,90
19,1415,2476.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,92
19,1416,6117.000000000001,1,5.3,5.0,0.75,0.25,Free,0.75,0.25,93
19,1417,1933.0,0,5.4,5.0,0.25,0.75,Free,0.25,0.75,94
19,1418,2976.0000000000005,0,5.0,4.6,0.75,0.25,Free,0.75,0.25,95
19,1419,1291.9999999999998,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,97
19,1420,2782.0,0,5.0,4.7,0.5,0.5,Free,0.5,0.5,101
19,1421,4376.0,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,102
19,1422,1835.9999999999998,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,103
19,1423,7434.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,104
19,1424,1825.9999999999998,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,107
19,1425,760.0,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,108
19,1426,1359.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,109
19,1427,1141.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,110
19,1428,1863.0000000000002,1,5.0,4.5,0.5,0.5,Free,0.5,0.5,111
19,1429,2578.9999999999995,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,112
19,1430,1409.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,114
19,1431,1367.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,115
19,1432,1432.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,118
19,1433,728.0,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,119
19,1434,4510.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,120
19,1435,3072.0,1,5.5,5.0,0.75,0.25,Free,0.75,0.25,121
19,1436,1434.0000000000002,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,122
19,1437,775.0,1,4.3,5.0,0.25,0.75,Free,0.25,0.75,124
19,1438,898.0,1,4.2,5.0,0.5,0.5,Free,0.5,0.5,127
19,1439,2514.0000000000005,0,4.3,5.0,0.75,0.25,Free,0.75,0.25,128
19,1440,775.9999999999999,1,4.2,5.0,0.25,0.75,Free,0.25,0.75,130
19,1441,760.9999999999999,0,5.0,4.3,0.75,0.25,Free,0.75,0.25,131
19,1442,1561.9999999999998,1,5.6,5.0,0.25,0.75,Free,0.25,0.75,133
19,1443,3620.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,134
19,1444,1476.9999999999998,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,135
19,1445,1805.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,137
19,1446,1936.0,1,5.4,5.0,0.25,0.75,Free,0.25,0.75,140
19,1447,1301.9999999999998,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,142
19,1448,1563.0000000000002,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,143
19,1449,3529.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,144
19,1450,3744.0,1,5.4,5.0,0.75,0.25,Free,0.75,0.25,145
19,1451,1909.0,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,147
19,1452,2381.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,148
19,1453,755.9999999999999,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,149
19,1454,2532.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,150
19,1455,1059.0000000000002,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,151
19,1456,958.0,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,152
19,1457,4038.0000000000005,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,153
19,1458,1032.0,0,5.0,4.9,0.75,0.25,Free,0.75,0.25,154
19,1459,1072.0,1,5.0,5.1,0.25,0.75,Free,0.25,0.75,155
19,1460,2353.0,0,5.0,4.9,0.5,0.5,Free,0.5,0.5,157
19,1461,1046.0,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,161
19,1462,743.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,162
19,1463,1162.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,163
19,1464,1601.9999999999998,1,5.0,5.3,0.5,0.5,Free,0.5,0.5,165
19,1465,1979.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,166
19,1466,3340.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,170
19,1467,2703.0000000000005,1,5.1,5.0,0.5,0.5,Free,0.5,0.5,171
19,1468,1134.0000000000002,0,5.0,4.8,0.75,0.25,Free,0.75,0.25,172
19,1469,2015.0000000000002,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,173
19,1470,1835.0,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,177
19,1471,875.0,1,5.3,5.0,0.75,0.25,Free,0.75,0.25,178
19,1472,1251.0,0,5.0,5.2,0.75,0.25,Free,0.75,0.25,179
19,1473,1068.0,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,180
19,1474,1653.0,0,5.0,5.0,0.25,0.75,Free,0.25,0.75,183
19,1475,837.0000000000001,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,184
19,1476,1360.0,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,185
19,1477,835.0,1,5.2,5.0,0.25,0.75,Free,0.25,0.75,186
19,1478,997.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,188
19,1479,3264.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,189
19,1480,3270.0,1,5.0,4.7,0.75,0.25,Free,0.75,0.25,190
19,1481,2675.0,1,5.0,4.7,0.75,0.25,Free,0.75,0.25,191
19,1482,1666.9999999999998,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,192
19,1483,1535.0,0,4.6,5.0,0.5,0.5,Free,0.5,0.5,193
19,1484,1676.9999999999998,1,5.3,5.0,0.5,0.5,Free,0.5,0.5,194
19,1485,897.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,197
19,1486,2374.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,198
19,1487,732.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,201
19,1488,2390.0,0,5.6,5.0,0.5,0.5,Free,0.5,0.5,202
19,1489,1071.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,204
19,1490,1880.0,0,5.0,4.4,0.75,0.25,Free,0.75,0.25,205
19,1491,1052.0,1,4.3,5.0,0.5,0.5,Free,0.5,0.5,206
19,1492,2168.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,208
19,1493,2932.0,1,5.0,5.8,0.25,0.75,Free,0.25,0.75,209
20,1494,2275.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,22
20,1495,890.0,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,23
20,1496,4242.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,24
20,1497,848.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,25
20,1498,1274.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,26
20,1499,4456.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,29
20,1500,1064.0,0,5.0,5.3,0.25,0.75,Free,0.25,0.75,30
20,1501,1097.9999999999998,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,31
20,1502,822.0000000000001,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,33
20,1503,917.0,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,34
20,1504,2269.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,36
20,1505,4888.999999999999,0,5.0,4.9,0.75,0.25,Free,0.75,0.25,38
20,1506,2161.0,0,5.1,5.0,0.75,0.25,Free,0.75,0.25,39
20,1507,1353.0000000000002,0,5.0,5.1,0.75,0.25,Free,0.75,0.25,42
20,1508,1220.9999999999998,1,4.8,5.0,0.25,0.75,Free,0.25,0.75,44
20,1509,2640.0,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,46
20,1510,1745.0,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,49
20,1511,1256.0,0,5.0,4.8,0.5,0.5,Free,0.5,0.5,50
20,1512,1855.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,52
20,1513,1446.0,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,54
20,1514,790.9999999999999,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,55
20,1515,840.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,57
20,1516,820.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,58
20,1517,859.0000000000001,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,59
20,1518,790.0,1,5.1,5.0,0.5,0.5,Free,0.5,0.5,60
20,1519,948.0,0,5.0,5.2,0.5,0.5,Free,0.5,0.5,61
20,1520,841.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,62
20,1521,1047.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,63
20,1522,858.0,0,5.2,5.0,0.25,0.75,Free,0.25,0.75,64
20,1523,1628.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,66
20,1524,770.9999999999999,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,69
20,1525,835.0,1,4.9,5.0,0.5,0.5,Free,0.5,0.5,70
20,1526,743.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,72
20,1527,794.0,1,5.2,5.0,0.25,0.75,Free,0.25,0.75,73
20,1528,2231.0,1,5.0,4.9,0.75,0.25,Free,0.75,0.25,74
20,1529,1386.0,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,75
20,1530,746.0,1,5.1,5.0,0.75,0.25,Free,0.75,0.25,77
20,1531,760.9999999999999,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,78
20,1532,770.9999999999999,1,5.0,4.9,0.25,0.75,Free,0.25,0.75,80
20,1533,780.0,0,5.0,5.1,0.75,0.25,Free,0.75,0.25,81
20,1534,1865.9999999999998,0,5.0,5.0,0.75,0.25,Free,0.75,0.25,82
20,1535,812.0,0,5.1,5.0,0.25,0.75,Free,0.25,0.75,83
20,1536,744.0000000000001,1,5.1,5.0,0.75,0.25,Free,0.75,0.25,86
20,1537,694.0000000000001,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,89
20,1538,1311.9999999999998,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,90
20,1539,3063.9999999999995,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,92
20,1540,836.0,1,5.0,5.4,0.75,0.25,Free,0.75,0.25,93
20,1541,742.0,1,5.0,4.7,0.5,0.5,Free,0.5,0.5,94
20,1542,1468.0000000000002,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,95
20,1543,753.0,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,97
20,1544,726.0,1,5.2,5.0,0.75,0.25,Free,0.75,0.25,100
20,1545,827.0000000000001,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,101
20,1546,1814.0,0,5.0,5.3,0.5,0.5,Free,0.5,0.5,102
20,1547,750.0,1,5.0,4.8,0.25,0.75,Free,0.25,0.75,103
20,1548,829.0000000000001,0,4.7,5.0,0.75,0.25,Free,0.75,0.25,104
20,1549,734.0000000000001,0,4.7,5.0,0.25,0.75,Free,0.25,0.75,105
20,1550,715.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,107
20,1551,782.9999999999999,1,5.3,5.0,0.25,0.75,Free,0.25,0.75,108
20,1552,737.0,0,5.0,5.4,0.5,0.5,Free,0.5,0.5,110
20,1553,736.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,112
20,1554,746.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,113
20,1555,1383.0,0,5.4,5.0,0.75,0.25,Free,0.75,0.25,114
20,1556,802.0,0,5.3,5.0,0.25,0.75,Free,0.25,0.75,115
20,1557,712.0000000000001,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,116
20,1558,910.9999999999999,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,117
20,1559,915.0,1,5.0,5.2,0.5,0.5,Free,0.5,0.5,118
20,1560,767.0,1,4.9,5.0,0.5,0.5,Free,0.5,0.5,119
20,1561,1228.0,1,4.9,5.0,0.25,0.75,Free,0.25,0.75,120
20,1562,757.0,0,5.0,4.8,0.25,0.75,Free,0.25,0.75,123
20,1563,850.0,0,5.0,5.2,0.25,0.75,Free,0.25,0.75,124
20,1564,825.0,1,5.5,5.0,0.5,0.5,Free,0.5,0.5,128
20,1565,870.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,129
20,1566,706.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,131
20,1567,1624.0,1,5.0,5.5,0.75,0.25,Free,0.75,0.25,132
20,1568,829.0000000000001,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,133
20,1569,745.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,135
20,1570,777.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,137
20,1571,1042.0,1,5.4,5.0,0.75,0.25,Free,0.75,0.25,139
20,1572,1177.0,0,5.5,5.0,0.25,0.75,Free,0.25,0.75,140
20,1573,696.0,0,4.5,5.0,0.25,0.75,Free,0.25,0.75,141
20,1574,865.0,1,5.4,5.0,0.5,0.5,Free,0.5,0.5,142
20,1575,721.0,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,144
20,1576,784.0,0,5.0,4.4,0.5,0.5,Free,0.5,0.5,146
20,1577,769.0,1,5.0,4.5,0.5,0.5,Free,0.5,0.5,147
20,1578,743.0,1,5.6,5.0,0.75,0.25,Free,0.75,0.25,149
20,1579,728.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,150
20,1580,1863.0000000000002,1,5.0,4.4,0.5,0.5,Free,0.5,0.5,151
20,1581,958.0,0,5.0,4.3,0.5,0.5,Free,0.5,0.5,152
20,1582,831.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,153
20,1583,784.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,154
20,1584,770.9999999999999,0,5.0,4.5,0.25,0.75,Free,0.25,0.75,158
20,1585,824.0000000000001,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,160
20,1586,1035.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,161
20,1587,807.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,162
20,1588,2671.0000000000005,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,163
20,1589,753.0,0,5.3,5.0,0.5,0.5,Free,0.5,0.5,166
20,1590,768.0,1,4.8,5.0,0.75,0.25,Free,0.75,0.25,167
20,1591,1210.9999999999998,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,168
20,1592,1678.0000000000002,1,5.1,5.0,0.5,0.5,Free,0.5,0.5,169
20,1593,722.0,0,5.0,5.3,0.5,0.5,Free,0.5,0.5,170
20,1594,765.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,171
20,1595,721.0,0,5.4,5.0,0.25,0.75,Free,0.25,0.75,172
20,1596,720.0,0,5.0,4.6,0.25,0.75,Free,0.25,0.75,174
20,1597,740.0,1,4.6,5.0,0.5,0.5,Free,0.5,0.5,175
20,1598,1072.0,0,5.0,4.6,0.5,0.5,Free,0.5,0.5,177
20,1599,1434.0000000000002,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,179
20,1600,710.0,0,4.6,5.0,0.75,0.25,Free,0.75,0.25,180
20,1601,755.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,181
20,1602,744.0000000000001,0,5.0,4.7,0.25,0.75,Free,0.25,0.75,182
20,1603,712.0000000000001,0,4.8,5.0,0.75,0.25,Free,0.75,0.25,183
20,1604,2414.0,1,5.0,5.4,0.25,0.75,Free,0.25,0.75,185
20,1605,1361.9999999999998,0,5.0,5.4,0.5,0.5,Free,0.5,0.5,186
20,1606,1815.9999999999998,1,5.0,4.5,0.75,0.25,Free,0.75,0.25,190
20,1607,2174.0,1,5.6,5.0,0.75,0.25,Free,0.75,0.25,192
20,1608,882.0,1,5.0,5.6,0.25,0.75,Free,0.25,0.75,195
20,1609,708.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,196
20,1610,4501.0,0,4.5,5.0,0.75,0.25,Free,0.75,0.25,198
20,1611,2715.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,199
20,1612,686.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,200
20,1613,745.0,1,5.0,5.3,0.75,0.25,Free,0.75,0.25,201
21,1614,2200.0,0,4.6,5.0,0.25,0.75,Free,0.25,0.75,22
21,1615,1350.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,23
21,1616,2432.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,25
21,1617,2636.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,27
21,1618,1067.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,28
21,1619,1220.9999999999998,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,30
21,1620,1633.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,31
21,1621,1639.0,0,5.0,4.5,0.5,0.5,Free,0.5,0.5,32
21,1622,1089.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,34
21,1623,1702.0,0,5.0,4.5,0.75,0.25,Free,0.75,0.25,35
21,1624,1224.0,1,4.4,5.0,0.5,0.5,Free,0.5,0.5,36
21,1625,2830.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,38
21,1626,2969.0,0,4.5,5.0,0.25,0.75,Free,0.25,0.75,39
21,1627,2219.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,41
21,1628,1480.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,43
21,1629,2049.0,1,4.9,5.0,0.5,0.5,Free,0.5,0.5,46
21,1630,2235.0,1,5.0,5.2,0.75,0.25,Free,0.75,0.25,47
21,1631,1593.0000000000002,1,5.0,4.7,0.25,0.75,Free,0.25,0.75,48
21,1632,1521.9999999999998,1,5.0,5.3,0.25,0.75,Free,0.25,0.75,49
21,1633,1780.0,1,5.0,5.2,0.25,0.75,Free,0.25,0.75,50
21,1634,1551.0,0,5.2,5.0,0.5,0.5,Free,0.5,0.5,51
21,1635,2465.9999999999995,1,5.0,4.9,0.5,0.5,Free,0.5,0.5,52
21,1636,1845.0,0,5.0,5.0,0.5,0.5,Free,0.5,0.5,54
21,1637,1260.0,1,5.0,5.1,0.5,0.5,Free,0.5,0.5,56
21,1638,1405.0,0,5.0,5.0,0.25,0.75,Free,0.25,0.75,57
21,1639,2808.9999999999995,0,4.9,5.0,0.25,0.75,Free,0.25,0.75,59
21,1640,2230.0,1,4.9,5.0,0.5,0.5,Free,0.5,0.5,61
21,1641,1285.0,1,4.8,5.0,0.5,0.5,Free,0.5,0.5,62
21,1642,1166.0,1,5.0,5.0,0.5,0.5,Free,0.5,0.5,66
21,1643,1436.9999999999998,0,4.9,5.0,0.75,0.25,Free,0.75,0.25,68
21,1644,2770.0,1,5.2,5.0,0.5,0.5,Free,0.5,0.5,69
21,1645,1500.0,1,4.7,5.0,0.25,0.75,Free,0.25,0.75,70
21,1646,1217.0,0,5.2,5.0,0.75,0.25,Free,0.75,0.25,72
21,1647,889.0,1,4.7,5.0,0.5,0.5,Free,0.5,0.5,74
21,1648,1839.0,0,5.4,5.0,0.5,0.5,Free,0.5,0.5,75
21,1649,1277.0000000000002,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,77
21,1650,1715.0,1,5.0,5.5,0.5,0.5,Free,0.5,0.5,78
21,1651,738.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,79
21,1652,1817.0,1,5.0,4.6,0.5,0.5,Free,0.5,0.5,80
21,1653,3345.0,1,5.0,4.5,0.25,0.75,Free,0.25,0.75,81
21,1654,1131.0,0,5.6,5.0,0.75,0.25,Free,0.75,0.25,82
21,1655,1200.0,1,4.4,5.0,0.75,0.25,Free,0.75,0.25,83
21,1656,1263.0,1,4.5,5.0,0.5,0.5,Free,0.5,0.5,85
21,1657,1299.0000000000002,0,4.4,5.0,0.75,0.25,Free,0.75,0.25,86
21,1658,1325.9999999999998,1,5.0,5.6,0.5,0.5,Free,0.5,0.5,87
21,1659,1495.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,88
21,1660,1614.0,1,4.4,5.0,0.25,0.75,Free,0.25,0.75,89
21,1661,1250.0,1,4.5,5.0,0.25,0.75,Free,0.25,0.75,91
21,1662,1559.0000000000002,0,5.5,5.0,0.5,0.5,Free,0.5,0.5,92
21,1663,1133.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,95
21,1664,1111.0,0,5.0,4.6,0.25,0.75,Free,0.25,0.75,97
21,1665,1644.0000000000002,1,4.7,5.0,0.75,0.25,Free,0.75,0.25,99
21,1666,1506.0,0,5.0,4.7,0.75,0.25,Free,0.75,0.25,100
21,1667,1580.0,0,5.3,5.0,0.75,0.25,Free,0.75,0.25,102
21,1668,1306.0,1,4.6,5.0,0.75,0.25,Free,0.75,0.25,103
21,1669,1166.0,1,5.0,5.5,0.25,0.75,Free,0.25,0.75,105
21,1670,1172.0,0,4.6,5.0,0.5,0.5,Free,0.5,0.5,107
21,1671,1548.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,108
21,1672,1431.0,1,4.6,5.0,0.25,0.75,Free,0.25,0.75,110
21,1673,1454.0,1,5.0,5.4,0.5,0.5,Free,0.5,0.5,111
21,1674,1325.0,0,5.5,5.0,0.75,0.25,Free,0.75,0.25,112
